journal_entry_id,line_description,gl_account_number,debit_amount,credit_amount
34374,CHOFERENDRIVER. S.L.,4000845.0,71.50 ,
34375,LA CAIXA 81270,5720700.0,,200.00 
34375,OTROS GASTOS SOCIALES    ,6490000.0,200.00 ,
34376,LA CAIXA 81270,5720700.0,,41.95 
34376,AMAZON BUSINESS EU. S.A.R.L Sucursal en España,4000844.0,21.56 ,
34376,AMAZON BUSINESS EU. S.A.R.L Sucursal en España,4000844.0,20.39 ,
34377,SIEMENS RENTING. S.A.,4000543.0,61.69 ,
34377,LA CAIXA 81270,5720700.0,,61.69 
34378,LUCAYA FORCADA. FRANCISCO JORGE,4100189.0,58.105.67 ,
34378,LA CAIXA 81270,5720700.0,,58.105.67 
34379,LA CAIXA 81270,5720700.0,,325.00 
34379,REMUNERAC.PENDIENTES PAGO,4650000.0,325.00 ,
34380,SERVICIOS BANCARIOS      ,6260000.0,0.18 ,
34380,LA CAIXA 81270,5720700.0,,0.18 
34381,REMUNERAC.PENDIENTES PAGO,4650000.0,221.016.85 ,
34381,LA CAIXA 81270,5720700.0,,221.016.85 
34382,MARTINEZ FERRANDO Y ASOC.,4000003.0,2.904.00 ,
34382,LA CAIXA 81270,5720700.0,,2.904.00 
34383,LA CAIXA 81270,5720700.0,,436.03 
34383,SERVICIOS BANCARIOS      ,6260000.0,436.03 ,
34384,LA CAIXA 81270,5720700.0,,26.973.27 
34384,JUAN GONZALEZ PEDROL,4100436.0,26.973.27 ,
34385,LA CAIXA 81270,5720700.0,,650.84 
34385,GABINETE JURIDICO MF Y CA Abogados,4100024.0,650.84 ,
34386,CARLOS TELLEZ ISLA,4100018.0,24.973.27 ,
34386,LA CAIXA 81270,5720700.0,,24.973.27 
34387,CARLOS TELLEZ ISLA,4100018.0,2.000.00 ,
34387,LA CAIXA 81270,5720700.0,,2.000.00 
34388,VICTOR MATA BATLLE,4100011.0,26.973.27 ,
34388,LA CAIXA 81270,5720700.0,,26.973.27 
34389,LA CAIXA 81270,5720700.0,,26.973.27 
34389,XAVIER ESCUDERO RAFAS,4100009.0,26.973.27 ,
34390,ENRIQUE UGALDE REBOLLO,4100025.0,26.973.27 ,
34390,LA CAIXA 81270,5720700.0,,26.973.27 
34391,LA CAIXA 81270,5720700.0,,26.973.27 
34391,FERNANDO SEBASTIAN SANZ,4100016.0,26.973.27 ,
34392,LA CAIXA 81270,5720700.0,,26.973.27 
34392,JAVIER JULIA CORUJO,4100365.0,26.973.27 ,
34393,LA CAIXA 81270,5720700.0,,26.973.27 
34393,ENRIQUE SALAMERO LAORDEN,4100364.0,26.973.27 ,
34394,FRANCISCO BOADA ROS,4100366.0,26.973.27 ,
34394,LA CAIXA 81270,5720700.0,,26.973.27 
34395,LA CAIXA 81270,5720700.0,,21.404.70 
34395,ORGAN.S.SOCIAL ACREEDORES,4760000.0,21.404.70 ,
34396,LA CAIXA 81270,5720700.0,,66.913.64 
34396,ORGAN.S.SOCIAL ACREEDORES,4760000.0,66.913.64 ,
34397,LA CAIXA 81270,5720700.0,,0.20 
34397,SERVICIOS BANCARIOS      ,6260000.0,0.20 ,
34398,SERVICIOS BANCARIOS      ,6260000.0,0.20 ,
34398,LA CAIXA 81270,5720700.0,,0.20 
34399,SERVICIOS BANCARIOS      ,6260000.0,0.20 ,
34399,LA CAIXA 81270,5720700.0,,0.20 
34400,LA CAIXA 81270,5720700.0,,0.20 
34400,SERVICIOS BANCARIOS      ,6260000.0,0.20 ,
34401,LA CAIXA 81270,5720700.0,,0.20 
34401,SERVICIOS BANCARIOS      ,6260000.0,0.20 ,
34402,LA CAIXA 81270,5720700.0,,0.20 
34402,SERVICIOS BANCARIOS      ,6260000.0,0.20 ,
34403,SERVICIOS BANCARIOS      ,6260000.0,0.20 ,
34403,LA CAIXA 81270,5720700.0,,0.20 
34404,LA CAIXA 81270,5720700.0,108.900.00 ,
34404,CYNARA EU. S.L.U.,4300204.0,,108.900.00 
34405,HDA.P.IVA SOPORTADO      ,4720000.0,,114.084.75 
34405,HDA.P.IVA REPERCUTIDO    ,4770000.0,28.469.89 ,
34405,HDA.P.DEUDORA POR IVA    ,4700000.0,85.614.86 ,
34406,HDA.P.ACREEDORA POR IVA  ,4750000.0,,99.051.71 
34406,HDA.P.DEUDORA POR IVA    ,4700000.0,,85.614.86 
34406,HDA.P.IVA SOPORTADO      ,4720000.0,,126.020.43 
34406,HDA.P.IVA REPERCUTIDO    ,4770000.0,310.687.00 ,
34407,HDA. P.ACREED.RETENCIONES,4751000.0,,175.00 
34407,Retencion Administrador,4751600.0,175.00 ,
34408,PILLALOS TIAYDE. S.L.,4000619.0,,3.537.00 
34408,HDA.P.IVA SOPORTADO      ,4720000.0,321.55 ,
34408,COMIDAS EMPLEADOS,6292100.0,3.215.45 ,
34409,HDA.P.IVA SOPORTADO      ,4720000.0,196.37 ,
34409,COMIDAS EMPLEADOS,6292100.0,1.963.67 ,
34409,PILLALOS TIAYDE. S.L.,4000619.0,,2.160.04 
34410,TINTORERIA ROMA. S.L.,4000789.0,,32.21 
34410,OTROS SERVICIOS          ,6290000.0,26.62 ,
34410,HDA.P.IVA SOPORTADO      ,4720000.0,5.59 ,
34411,HDA.P.IVA SOPORTADO      ,4720000.0,59.60 ,
34411,TRANSPORTES              ,6240000.0,571.81 ,
34411,MYTAXI IBERIA. S.L.,4000146.0,,631.41 
34412,HDA.P.IVA SOPORTADO      ,4720000.0,178.27 ,
34412,MERCADONA. S.A.,4100121.0,,1.896.45 
34412,ALIMENTACIÓN,6291900.0,1.718.18 ,
34413,HDA.P.IVA SOPORTADO      ,4720000.0,13.99 ,
34413,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,145.76 ,
34413,ASPAMA,4000171.0,,159.75 
34414,HDA.P.IVA SOPORTADO      ,4720000.0,3.78 ,
34414,M.CHOCOLATE. S.L.,4000838.0,,37.50 
34414,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,33.72 ,
34415,HDA.P.IVA SOPORTADO      ,4720000.0,170.10 ,
34415,MANTENIMIENTO SOFTWARE,6221000.0,810.00 ,
34415,SEIDOR CONSULTING,4000537.0,,980.10 
34416,HDA.P.IVA SOPORTADO      ,4720000.0,6.57 ,
34416,ALIMENTACIÓN,6291900.0,328.44 ,
34416,SIMPLEFRUIT ESPAÑA. S.L.U.,4000520.0,,335.01 
34417,REGISTRO MERCANTIL ZARAGOZA C.B.,4000136.0,,11.60 
34417,SERV.PROFES.INDEPENDIENT.,6230000.0,9.59 ,
34417,HDA.P.IVA SOPORTADO      ,4720000.0,2.01 ,
34418,COLEGIO DE REGISTRADORES,4100188.0,,11.60 
34418,REGISTRO MERCANTIL ZARAGOZA C.B.,4000136.0,11.60 ,
34419,TRANSPORTES              ,6240000.0,138.00 ,
34419,CHOFERENDRIVER. S.L.,4000845.0,,151.80 
34419,HDA.P.IVA SOPORTADO      ,4720000.0,13.80 ,
34420,HDA.P.IVA SOPORTADO      ,4720000.0,21.28 ,
34420,COMUNICACIONES (TELEFONO),6281000.0,101.31 ,
34420,TFM TELEFONIA FABRICACION Y MANTENIMIENTO,4100403.0,,122.59 
34421,LLORENTE Y CUENCA MADRID. S.L.,4000521.0,,387.20 
34421,SERV.PROFES.INDEPENDIENT.,6230000.0,320.00 ,
34421,HDA.P.IVA SOPORTADO      ,4720000.0,67.20 ,
34422,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,1.266.18 ,
34422,HDA.P.IVA SOPORTADO      ,4720000.0,126.62 ,
34422,EL TRAPIO RESTAURANTE. S.L.,4000850.0,,1.392.80 
34423,TRANSPORTES              ,6240000.0,65.00 ,
34423,HDA.P.IVA SOPORTADO      ,4720000.0,6.50 ,
34423,CHOFERENDRIVER. S.L.,4000845.0,,71.50 
34424,FREEPIK COMPANY. S.L.,4000665.0,,12.09 
34424,HDA.P.IVA SOPORTADO      ,4720000.0,2.10 ,
34424,SUSCRIPCIONES,6296000.0,9.99 ,
34425,TRANSPORTES              ,6240000.0,161.36 ,
34425,HDA.P.IVA SOPORTADO      ,4720000.0,33.89 ,
34425,RAMS COURIER. S.L.,4000698.0,,195.25 
34426,HDA.P.IVA SOPORTADO      ,4720000.0,2.64 ,
34426,MATERIAL DE OFICINA      ,6292000.0,12.56 ,
34426,AMAZON BUSINESS EU. S.A.R.L Sucursal en España,4000844.0,,15.20 
34428,AMAZON BUSINESS EU. S.A.R.L.,4000630.0,,112.20 
34428,HDA.P.IVA SOPORTADO      ,4720000.0,23.56 ,
34428,MATERIAL DE OFICINA      ,6292000.0,112.20 ,
34428,HDA.P.IVA REPERCUTIDO    ,4770000.0,,23.56 
34429,HDA.P.IVA REPERCUTIDO    ,4770000.0,,4.32 
34429,AMAZON BUSINESS EU. S.A.R.L.,4000630.0,,20.58 
34429,MATERIAL DE OFICINA      ,6292000.0,20.58 ,
34429,HDA.P.IVA SOPORTADO      ,4720000.0,4.32 ,
34430,HDA.P.IVA REPERCUTIDO    ,4770000.0,,1.99 
34430,HDA.P.IVA SOPORTADO      ,4720000.0,1.99 ,
34430,AMAZON BUSINESS EU. S.A.R.L.,4000630.0,,9.46 
34430,MATERIAL DE OFICINA      ,6292000.0,9.46 ,
34431,OBLAIT. S.L.,4000851.0,,89.81 
34431,MATERIAL DE OFICINA      ,6292000.0,74.22 ,
34431,HDA.P.IVA SOPORTADO      ,4720000.0,15.59 ,
34433,AMAZON BUSINESS EU. S.A.R.L.,4000630.0,,21.40 
34433,MATERIAL DE OFICINA      ,6292000.0,21.40 ,
34433,HDA.P.IVA SOPORTADO      ,4720000.0,4.49 ,
34433,HDA.P.IVA REPERCUTIDO    ,4770000.0,,4.49 
34434,HDA.P.IVA SOPORTADO      ,4720000.0,20.65 ,
34434,MATERIAL DE OFICINA      ,6292000.0,98.35 ,
34434,HDA.P.IVA REPERCUTIDO    ,4770000.0,,20.65 
34434,AMAZON BUSINESS EU. S.A.R.L.,4000630.0,,98.35 
34435,ALIMENTACIÓN,6291900.0,472.26 ,
34435,HDA.P.IVA SOPORTADO      ,4720000.0,47.23 ,
34435,MOMNOON ECOFF. S.L.,4000734.0,,519.49 
34436,HDA.P.IVA REPERCUTIDO    ,4770000.0,,2.68 
34436,FUTIANJIEDAO HAIBINSHEQU,4000795.0,,12.74 
34436,HDA.P.IVA SOPORTADO      ,4720000.0,2.68 ,
34436,MATERIAL DE OFICINA      ,6292000.0,12.74 ,
34437,MATERIAL DE OFICINA      ,6292000.0,8.84 ,
34437,FRANK SIEBER. LTD,4000852.0,,8.84 
34438,SHENZHENSHISHENGLEKEJIYOUXIANGONGSI,4000794.0,,7.00 
34438,HDA.P.IVA REPERCUTIDO    ,4770000.0,,1.47 
34438,MATERIAL DE OFICINA      ,6292000.0,7.00 ,
34438,HDA.P.IVA SOPORTADO      ,4720000.0,1.47 ,
34439,AMAZON BUSINESS EU. S.A.R.L.,4000630.0,,105.76 
34439,HDA.P.IVA REPERCUTIDO    ,4770000.0,,22.21 
34439,HDA.P.IVA SOPORTADO      ,4720000.0,22.21 ,
34439,MATERIAL DE OFICINA      ,6292000.0,105.76 ,
34440,AMAZON BUSINESS EU. S.A.R.L.,4000630.0,,5.41 
34440,HDA.P.IVA SOPORTADO      ,4720000.0,1.14 ,
34440,MATERIAL DE OFICINA      ,6292000.0,5.41 ,
34440,HDA.P.IVA REPERCUTIDO    ,4770000.0,,1.14 
34441,ALIMENTACIÓN,6291900.0,211.75 ,
34441,NEW ESPRESSO. S.L.,4000652.0,,232.93 
34441,HDA.P.IVA SOPORTADO      ,4720000.0,21.18 ,
34442,HDA.P.IVA SOPORTADO      ,4720000.0,4.895.99 ,
34442,INMOBILIARIA COLONIAL. S.A.,4100186.0,,28.210.22 
34442,ARRENDAMIENTOS           ,6210000.0,23.314.23 ,
34443,HDA.P.IVA SOPORTADO      ,4720000.0,44.91 ,
34443,SUMINISTROS Y GASTOS DE COMUNIDAD,6210001.0,213.87 ,
34443,INMOBILIARIA COLONIAL. S.A.,4100186.0,,258.78 
34444,ALIMENTACIÓN,6291900.0,58.91 ,
34444,HDA.P.IVA SOPORTADO      ,4720000.0,5.89 ,
34444,ETAILERS ECOMMERCE. S.L.,4000685.0,,64.80 
34445,BSH ELECTRODOMESTICOS ESPAÑA. S.A.,4000391.0,,68.50 
34445,REPARACIONES Y CONSERVAC.,6220000.0,56.61 ,
34445,HDA.P.IVA SOPORTADO      ,4720000.0,11.89 ,
34446,SUSCRIPCIONES,6296000.0,11.44 ,
34446,LA VANGUARDIA,4000303.0,,11.90 
34446,HDA.P.IVA SOPORTADO      ,4720000.0,0.46 ,
34447,HDA.P.IVA SOPORTADO      ,4720000.0,4.53 ,
34447,AENA S.M.E.. S.A.,4000232.0,,26.10 
34447,TRANSPORTES              ,6240000.0,21.57 ,
34448,LIMPIEZA,6291500.0,2.074.30 ,
34448,EL TALLER DE LA LIMPIEZA. S.L.,4000072.0,,2.509.90 
34448,HDA.P.IVA SOPORTADO      ,4720000.0,435.60 ,
34449,BRUSI CATERING,4100208.0,,343.66 
34449,HDA.P.IVA SOPORTADO      ,4720000.0,31.24 ,
34449,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,312.42 ,
34450,BRUSI CATERING,4100208.0,,3.758.70 
34450,HDA.P.IVA SOPORTADO      ,4720000.0,341.70 ,
34450,COMIDAS EMPLEADOS,6292100.0,3.417.00 ,
34451,TRANSPORTES              ,6240000.0,82.21 ,
34451,HDA.P.IVA SOPORTADO      ,4720000.0,17.26 ,
34451,METEOR TRANSPORT URGENT. S.L.,4000637.0,,99.47 
34452,FORMACION,6297000.0,4.712.83 ,
34452,COLUMBIA UNIVERSITY,4100414.0,,4.712.83 
34453,FORMACION,6297000.0,1.150.99 ,
34453,COLUMBIA UNIVERSITY,4100414.0,,1.150.99 
34454,MERCADONA. S.A.,4100121.0,1.896.45 ,
34454,VISAS,5200001.0,,1.896.45 
34455,VISAS,5200001.0,,159.75 
34455,ASPAMA,4000171.0,159.75 ,
34456,M.CHOCOLATE. S.L.,4000838.0,37.50 ,
34456,VISAS,5200001.0,,37.50 
34457,VISAS,5200001.0,,12.09 
34457,FREEPIK COMPANY. S.L.,4000665.0,12.09 ,
34458,VISAS,5200001.0,,64.80 
34458,ETAILERS ECOMMERCE. S.L.,4000685.0,64.80 ,
34459,VISAS,5200001.0,,68.50 
34459,BSH ELECTRODOMESTICOS ESPAÑA. S.A.,4000391.0,68.50 ,
34460,VISAS,5200001.0,,11.90 
34460,LA VANGUARDIA,4000303.0,11.90 ,
34461,VISAS,5200001.0,,26.10 
34461,AENA S.M.E.. S.A.,4000232.0,26.10 ,
34462,STJ ADVISORS GROUP LIMITED,4300118.0,1.405.79 ,
34462,HDA.P.IVA REPERCUTIDO    ,4770000.0,,243.98 
34462,INGRESOS POR ARRENDAMIEN.,7520000.0,,1.161.81 
34464,STJ ADVISORS GROUP LIMITED,7050118.0,,11.250.00 
34464,STJ ADVISORS GROUP LIMITED,4300118.0,11.250.00 ,
34465,AMAZON BUSINESS EU. S.A.R.L.,4000630.0,8.10 ,
34465,DABBA,4000046.0,159.80 ,
34465,LA CAIXA 81270,5720700.0,,289.43 
34465,AMAZON BUSINESS EU. S.A.R.L.,4000630.0,22.20 ,
34465,SHENZHENSHISHENGLEKEJIYOUXIANGONGSI,4000794.0,8.23 ,
34465,AMAZON BUSINESS EU. S.A.R.L.,4000630.0,5.41 ,
34465,AMAZON BUSINESS EU. S.A.R.L.,4000630.0,68.70 ,
34465,FUTIANJIEDAO HAIBINSHEQU,4000795.0,16.99 ,
34466,LA CAIXA 81270,5720700.0,,29.00 
34466,AMAZON BUSINESS EU. S.A.R.L.,4000630.0,17.22 ,
34466,AMAZON BUSINESS EU. S.A.R.L.,4000630.0,11.78 ,
34467,AMAZON BUSINESS EU. S.A.R.L.,4000630.0,26.04 ,
34467,LA CAIXA 81270,5720700.0,,77.96 
34467,AMAZON BUSINESS EU. S.A.R.L.,4000630.0,23.96 ,
34467,CSG. S.A.,4000799.0,27.96 ,
34468,AMAZON BUSINESS EU. S.A.R.L.,4000630.0,27.25 ,
34468,AMAZON BUSINESS EU. S.A.R.L.,4000630.0,11.53 ,
34468,LA CAIXA 81270,5720700.0,,38.78 
34469,SHENZHENSHI-785,4000807.0,14.16 ,
34469,SHENZHENSHI-212,4000806.0,14.86 ,
34469,SHENZHENSHI-374,4000808.0,8.23 ,
34469,AMAZON EU SARL,4000570.0,8.26 ,
34469,AMAZON EU SARL,4000570.0,171.81 ,
34469,LA CAIXA 81270,5720700.0,,217.32 
34470,SHENZHENSHISHENGLEKEJIYOUXIANGONGSI,4000794.0,7.00 ,
34470,SHENZHENSHI-035,4000811.0,105.00 ,
34470,AMAZON BUSINESS EU. S.A.R.L.,4000630.0,98.35 ,
34470,FUTIANJIEDAO HAIBINSHEQU,4000795.0,12.74 ,
34470,FRANK SIEBER. LTD,4000852.0,8.84 ,
34470,AMAZON BUSINESS EU. S.A.R.L.,4000630.0,49.40 ,
34470,AMAZON BUSINESS EU. S.A.R.L.,4000630.0,8.18 ,
34470,BRANDING YOUR POS. S.L.,4000810.0,44.70 ,
34470,CHEER CHAMP INTERNATIONAL LIMITED,4000809.0,20.79 ,
34470,AMAZON BUSINESS EU. S.A.R.L.,4000630.0,216.78 ,
34470,AMAZON BUSINESS EU. S.A.R.L.,4000630.0,19.95 ,
34470,LA CAIXA 81270,5720700.0,,597.51 
34470,AMAZON EU SARL,4000570.0,5.78 ,
34471,LA CAIXA 81270,5720700.0,,254.59 
34471,AMAZON BUSINESS EU. S.A.R.L.,4000630.0,62.70 ,
34471,AMAZON BUSINESS EU. S.A.R.L.,4000630.0,28.88 ,
34471,AMAZON BUSINESS EU. S.A.R.L.,4000630.0,128.08 ,
34471,AMAZON BUSINESS EU. S.A.R.L.,4000630.0,34.93 ,
34472,OTROS SERVICIOS          ,6290000.0,0.01 ,
34472,AMAZON BUSINESS EU. S.A.R.L.,4000630.0,322.59 ,
34472,LA CAIXA 81270,5720700.0,,1.173.25 
34472,SHENZHEN BERGLANDER HOUSEW ARE CO. LTD,4000815.0,11.99 ,
34472,AMAZON BUSINESS EU. S.A.R.L.,4000630.0,459.52 ,
34472,AMAZON BUSINESS EU. S.A.R.L.,4000630.0,45.45 ,
34472,KIRIN TECHNOLOGY CO. LIMITED,4000814.0,49.56 ,
34472,AMAZON BUSINESS EU. S.A.R.L.,4000630.0,47.74 ,
34472,MAKRO AUTOSERVICIO MAYORISTA. S.A.,4000593.0,236.39 ,
34473,AMAZON BUSINESS EU. S.A.R.L.,4000630.0,38.44 ,
34473,SANQIERSHIYI. S.L.,4000823.0,41.76 ,
34473,LA CAIXA 81270,5720700.0,,378.13 
34473,AMAZON BUSINESS EU. S.A.R.L.,4000630.0,21.48 ,
34473,AMAZON BUSINESS EU. S.A.R.L.,4000630.0,196.25 ,
34473,AMAZON BUSINESS EU. S.A.R.L.,4000630.0,80.20 ,
34474,AMAZON BUSINESS EU. S.A.R.L.,4000630.0,21.40 ,
34474,AMAZON BUSINESS EU. S.A.R.L.,4000630.0,101.43 ,
34474,AMAZON BUSINESS EU. S.A.R.L.,4000630.0,628.05 ,
34474,LA CAIXA 81270,5720700.0,,750.88 
34475,LA CAIXA 81270,5720700.0,,144.55 
34475,OBLAIT. S.L.,4000851.0,89.80 ,
34475,AMAZON BUSINESS EU. S.A.R.L.,4000630.0,47.90 ,
34475,AMAZON BUSINESS EU. S.A.R.L.,4000630.0,6.85 ,
34476,AMAZON BUSINESS EU. S.A.R.L.,4000630.0,20.58 ,
34476,LA CAIXA 81270,5720700.0,,50.62 
34476,AMAZON BUSINESS EU. S.A.R.L.,4000630.0,9.46 ,
34476,AMAZON BUSINESS EU. S.A.R.L.,4000630.0,20.58 ,
34477,AMAZON BUSINESS EU. S.A.R.L.,4000630.0,12.26 ,
34477,AMAZON BUSINESS EU. S.A.R.L.,4000630.0,15.58 ,
34477,LA CAIXA 81270,5720700.0,,52.39 
34477,AMAZON BUSINESS EU. S.A.R.L.,4000630.0,24.55 ,
34478,AMAZON BUSINESS EU. S.A.R.L.,4000630.0,13.94 ,
34478,LA CAIXA 81270,5720700.0,,36.13 
34478,SHENZHENSHI,4000834.0,22.19 ,
34479,AMAZON BUSINESS EU. S.A.R.L.,4000630.0,4.95 ,
34479,LA CAIXA 81270,5720700.0,,22.92 
34479,AMAZON BUSINESS EU. S.A.R.L Sucursal en España,4000844.0,17.97 ,
34481,AMAZON BUSINESS EU. S.A.R.L.,4000630.0,1.99 ,
34481,LA CAIXA 81270,5720700.0,,3.99 
34481,AMAZON BUSINESS EU. S.A.R.L.,4000630.0,2.00 ,
34482,EL SARDINERO. S.A.,4000803.0,2.811.05 ,
34482,ANTICIPOS A PROVEEDORES  ,4070000.0,,2.811.05 
34483,IBERINMO EDICIONES Y EVENTOS. S.L.,4000813.0,1.845.00 ,
34483,VISAS,5200001.0,,1.845.00 
34484,HDA.P.IVA REPERCUTIDO    ,4770000.0,,16.800.00 
34484,CELLNEX TELECOM. S.A.,4300094.0,96.800.00 ,
34484,CELLNEX TELECOM. S.A..,7050094.0,,80.000.00 
34485,GASTOS DE VIAJE          ,6291000.0,2.562.09 ,
34485,HDA.P.IVA SOPORTADO      ,4720000.0,140.51 ,
34485,VB GLOBAL GROUP. S.L.,4100402.0,,2.702.60 
34487,HDA.P.IVA SOPORTADO      ,4720000.0,520.93 ,
34487,VB GLOBAL GROUP. S.L.,4100402.0,,6.436.74 
34487,GASTOS DE VIAJE          ,6291000.0,5.915.81 ,
34488,TAXI ECOLOGIC BCN,4000209.0,,279.89 
34488,TRANSPORTES              ,6240000.0,253.71 ,
34488,HDA.P.IVA SOPORTADO      ,4720000.0,26.18 ,
34489,HDA.P.IVA SOPORTADO      ,4720000.0,954.01 ,
34489,MANTENIMIENTO SOFTWARE,6221000.0,4.542.92 ,
34489,CXIOME ESPAÑA. S.A.,4000169.0,,5.496.93 
34490,INMOBILIARIA COLONIAL. S.A.,4100186.0,,-137.63 
34490,HDA.P.IVA SOPORTADO      ,4720000.0,-23.89 ,
34490,ARRENDAMIENTOS           ,6210000.0,-113.74 ,
34491,INMOBILIARIA COLONIAL. S.A.,4100186.0,,-9.286.90 
34491,HDA.P.IVA SOPORTADO      ,4720000.0,-1.611.78 ,
34491,ARRENDAMIENTOS           ,6210000.0,-7.675.12 ,
34492,PRODWARE SPAIN,4000211.0,,5.684.02 
34492,HDA.P.IVA SOPORTADO      ,4720000.0,986.48 ,
34492,MANTENIMIENTO SOFTWARE,6221000.0,4.697.54 ,
34493,HV RECOGNITION LIMITED,4000719.0,,2.448.00 
34493,PUBLIC.PROPAG.RELAC.PUBL.,6270000.0,2.448.00 ,
34494,UBER. B.V. / AEROCITY. S.L.,4000703.0,32.37 ,
34494,LA CAIXA 81270,5720700.0,,4.187.49 
34494,UBER. B.V. / AEROCITY. S.L.,4000703.0,517.82 ,
34494,PORTIER EATS SPAIN. S.L.,4000647.0,3.637.30 ,
34495,LA CAIXA 81270,5720700.0,,2.156.37 
34495,UBER. B.V. / AEROCITY. S.L.,4000703.0,3.31 ,
34495,PORTIER EATS SPAIN. S.L.,4000647.0,1.778.76 ,
34495,UBER. B.V. / AEROCITY. S.L.,4000703.0,374.30 ,
34496,PORTIER EATS SPAIN. S.L.,4000647.0,2.810.77 ,
34496,LA CAIXA 81270,5720700.0,,3.024.00 
34496,PORTIER EATS SPAIN. S.L.,4000647.0,,3.85 
34496,UBER. B.V. / AEROCITY. S.L.,4000703.0,217.08 ,
34497,OTROS SERVICIOS          ,6290000.0,,0.01 
34497,UBER. B.V. / AEROCITY. S.L.,4000703.0,466.19 ,
34497,LA CAIXA 81270,5720700.0,,5.947.83 
34497,PORTIER EATS SPAIN. S.L.,4000647.0,5.481.65 ,
34498,PORTIER EATS SPAIN. S.L.,4000647.0,4.653.78 ,
34498,LA CAIXA 81270,5720700.0,,5.061.67 
34498,UBER. B.V. / AEROCITY. S.L.,4000703.0,407.90 ,
34498,OTROS SERVICIOS          ,6290000.0,,0.01 
34499,LA CAIXA 81270,5720700.0,,5.908.02 
34499,PORTIER EATS SPAIN. S.L.,4000647.0,5.469.53 ,
34499,UBER. B.V. / AEROCITY. S.L.,4000703.0,438.49 ,
345,ORGAN.S.SOCIAL ACREEDORES,4760000.0,,72.298.45 
345,SEGURIDAD SOCIAL         ,6420000.0,72.298.45 ,
34500,PORTIER EATS SPAIN. S.L.,4000647.0,4.263.34 ,
34500,LA CAIXA 81270,5720700.0,,4.769.45 
34500,UBER. B.V. / AEROCITY. S.L.,4000703.0,506.11 ,
34501,PORTIER EATS SPAIN. S.L.,4000647.0,4.369.89 ,
34501,UBER. B.V. / AEROCITY. S.L.,4000703.0,545.39 ,
34501,PORTIER EATS SPAIN. S.L.,4000647.0,,11.44 
34501,LA CAIXA 81270,5720700.0,,4.903.84 
34502,OTROS SERVICIOS          ,6290000.0,,0.01 
34502,UBER. B.V. / AEROCITY. S.L.,4000703.0,493.41 ,
34502,PORTIER EATS SPAIN. S.L.,4000647.0,4.071.39 ,
34502,LA CAIXA 81270,5720700.0,,4.564.79 
34503,UBER. B.V. / AEROCITY. S.L.,4000703.0,123.60 ,
34503,PORTIER EATS SPAIN. S.L.,4000647.0,643.14 ,
34503,LA CAIXA 81270,5720700.0,,766.74 
34504,PORTIER EATS SPAIN. S.L.,4000647.0,3.783.10 ,
34504,UBER. B.V. / AEROCITY. S.L.,4000703.0,927.63 ,
34504,LA CAIXA 81270,5720700.0,,4.710.73 
34505,FACTURAS PENDIENTES FORMALIZAR,4400009.0,86.728.00 ,
34505,PRESTACION DE SERVICIOS  ,7050000.0,,86.728.00 
34516,GRASP RESEARCH AB,4000853.0,,8.000.00 
34516,HDA.P.IVA REPERCUTIDO    ,4770000.0,,1.680.00 
34516,SUSCRIPCIONES,6296000.0,8.000.00 ,
34516,HDA.P.IVA SOPORTADO      ,4720000.0,1.680.00 ,
34517,GASTOS ANTICIPADOS       ,4800000.0,2.000.00 ,
34517,SUSCRIPCIONES,6296000.0,,2.000.00 
34518,HDA.P.IVA REPERCUTIDO    ,4770000.0,,29.400.00 
34518,WEON 2024. S.L.,4300398.0,169.400.00 ,
34518,WEON 2024. S.L.,7050398.0,,140.000.00 
34519,FITNESS BIDCO. S.L.,7050235.0,,25.000.00 
34519,HDA.P.IVA REPERCUTIDO    ,4770000.0,,5.250.00 
34519,FITNESS BIDCO. S.L.,4300235.0,30.250.00 ,
34520,HDA.P.IVA REPERCUTIDO    ,4770000.0,,283.500.00 
34520,IDILIA FOODS. S.L.,4300535.0,1.633.500.00 ,
34520,IDILIA FOODS. S.L.,7050535.0,,1.350.000.00 
34521,HDA.P.IVA REPERCUTIDO    ,4770000.0,,10.261.93 
34521,KEONN TECHNOLOGIES. S.L.,4300399.0,59.128.28 ,
34521,KEONN TECHNOLOGIES. S.L.,7050399.0,,48.866.35 
34522,HDA.P.IVA REPERCUTIDO    ,4770000.0,,12.600.00 
34522,ENCE ENERGIA Y CELULOSA. S.A.,4300378.0,72.600.00 ,
34522,ENCE ENERGIA Y CELULOSA. S.A.,7050378.0,,60.000.00 
34523,PROPAMSA. S.A.,7050202.0,,40.000.00 
34523,HDA.P.IVA REPERCUTIDO    ,4770000.0,,8.400.00 
34523,PROPAMSA. S.A.,4300202.0,48.400.00 ,
34524,BCNonwovens. S.L.,4300179.0,968.000.00 ,
34524,HDA.P.IVA REPERCUTIDO    ,4770000.0,,168.000.00 
34524,BCNonwovens. S.L.,7050179.0,,800.000.00 
34526,EDP. S.A.,7050544.0,,22.500.00 
34526,EDP. S.A.,4300544.0,22.500.00 ,
34527,JIMENEZ SAIZ. CARLOS,4300193.0,12.100.00 ,
