Soc.,Cta.alt.,N� doc.,Ce.coste,A�o,Period,Clase doc.,Lib.mayor,D/H,Cliente,CT,BP,VP,Doc.comp.,Importe ML,Mon.,Importe,Importe,Mon.,Importe ML,Mon.,Mon.,FechaEntr,Cantidad,UMB,Nombre del usuario
0B62,629202,100000679,PTB6240120,2024,6,FD,625300,S,,40,,,,16.80,EUR,16.80,16.80,EUR,16.80,EUR,EUR,13/06/2024,0.000,,W122814
0B62,629202,100000679,PTB6240120,2024,6,FD,625300,S,,40,,,,20.16,EUR,20.16,20.16,EUR,20.16,EUR,EUR,13/06/2024,0.000,,W122814
0B62,629202,100000679,PTB6240120,2024,6,FD,625300,S,,40,,,,32.20,EUR,32.20,32.20,EUR,32.20,EUR,EUR,13/06/2024,0.000,,W122814
0B62,629202,100000679,PTB6240120,2024,6,FD,625300,S,,40,,,,30.30,EUR,30.30,30.30,EUR,30.30,EUR,EUR,13/06/2024,0.000,,W122814
0B62,629202,100000679,PTB6240120,2024,6,FD,625300,S,,40,,,,17.90,EUR,17.90,17.90,EUR,17.90,EUR,EUR,13/06/2024,0.000,,W122814
0B62,629202,100000679,PTB6240120,2024,6,FD,625300,S,,40,,,,164.00,EUR,164.00,164.00,EUR,164.00,EUR,EUR,13/06/2024,0.000,,W122814
0B62,629202,100000679,PTB6240120,2024,6,FD,625300,S,,40,,,,10.50,EUR,10.50,10.50,EUR,10.50,EUR,EUR,13/06/2024,0.000,,W122814
0B62,629202,100000679,PTB6240120,2024,6,FD,625300,S,,40,,,,219.00,EUR,219.00,219.00,EUR,219.00,EUR,EUR,13/06/2024,0.000,,W122814
0B62,629202,100000679,PTB6240120,2024,6,FD,625300,S,,40,,,,61.30,EUR,61.30,61.30,EUR,61.30,EUR,EUR,13/06/2024,0.000,,W122814
0B62,629202,100000679,PTB6240120,2024,6,FD,625300,S,,40,,,,27.00,EUR,27.00,27.00,EUR,27.00,EUR,EUR,13/06/2024,0.000,,W122814
0B62,629202,100000679,PTB6240120,2024,6,FD,625300,S,,40,,,,30.00,EUR,30.00,30.00,EUR,30.00,EUR,EUR,13/06/2024,0.000,,W122814
0B62,629202,100000679,PTB6240120,2024,6,FD,625300,S,,40,,,,73.62,EUR,73.62,73.62,EUR,73.62,EUR,EUR,13/06/2024,0.000,,W122814
0B62,629202,100000679,PTB6240120,2024,6,FD,625300,S,,40,,,,20.70,EUR,20.70,20.70,EUR,20.70,EUR,EUR,13/06/2024,0.000,,W122814
0B62,629202,100000679,PTB6240120,2024,6,FD,625300,S,,40,,,,25.30,EUR,25.30,25.30,EUR,25.30,EUR,EUR,13/06/2024,0.000,,W122814
0B62,629202,100000679,PTB6240120,2024,6,FD,625300,S,,40,,,,10.00,EUR,10.00,10.00,EUR,10.00,EUR,EUR,13/06/2024,0.000,,W122814
0B62,629202,100000732,PTB6280001,2024,7,FD,625300,S,,40,,,,143.65,EUR,143.65,143.65,EUR,143.65,EUR,EUR,09/07/2024,0.000,,W122814
0B62,629202,100000732,PTB6280001,2024,7,FD,625300,S,,40,,,,16.47,EUR,16.47,16.47,EUR,16.47,EUR,EUR,09/07/2024,0.000,,W122814
0B62,629202,100000732,PTB6280001,2024,7,FD,625300,S,,40,,,,5.90,EUR,5.90,5.90,EUR,5.90,EUR,EUR,09/07/2024,0.000,,W122814
0B62,629202,100000732,PTB6280001,2024,7,FD,625300,S,,40,,,,199.75,EUR,199.75,199.75,EUR,199.75,EUR,EUR,09/07/2024,0.000,,W122814
0B62,629202,100000732,PTB6280001,2024,7,FD,625300,S,,40,,,,22.91,EUR,22.91,22.91,EUR,22.91,EUR,EUR,09/07/2024,0.000,,W122814
0B62,629202,100000732,PTB6280001,2024,7,FD,625300,S,,40,,,,199.75,EUR,199.75,199.75,EUR,199.75,EUR,EUR,09/07/2024,0.000,,W122814
0B62,629202,100000732,PTB6280001,2024,7,FD,625300,S,,40,,,,22.91,EUR,22.91,22.91,EUR,22.91,EUR,EUR,09/07/2024,0.000,,W122814
0B62,629202,100000785,PTB6280001,2024,8,FD,625300,S,,40,,,,10.00,EUR,10.00,10.00,EUR,10.00,EUR,EUR,02/08/2024,0.000,,W122814
0B62,629202,100000785,PTB6280001,2024,8,FD,625300,S,,40,,,,30.59,EUR,30.59,30.59,EUR,30.59,EUR,EUR,02/08/2024,0.000,,W122814
0B62,629202,100000785,PTB6280001,2024,8,FD,625300,S,,40,,,,13.08,EUR,13.08,13.08,EUR,13.08,EUR,EUR,02/08/2024,0.000,,W122814
0B62,629202,100000785,PTB6280001,2024,8,FD,625300,S,,40,,,,96.62,EUR,96.62,96.62,EUR,96.62,EUR,EUR,02/08/2024,0.000,,W122814
0B62,629202,100000785,PTB6280001,2024,8,FD,625300,S,,40,,,,246.54,EUR,246.54,246.54,EUR,246.54,EUR,EUR,02/08/2024,0.000,,W122814
0B62,629202,100000850,PTB6280001,2024,9,FD,625300,S,,40,,,,3.400.00,EUR,3.400.00,3.400.00,EUR,3.400.00,EUR,EUR,04/09/2024,0.000,,W122814
0B62,629202,100000851,PTB6280001,2024,9,FD,625300,S,,40,,,,195.32,EUR,195.32,195.32,EUR,195.32,EUR,EUR,04/09/2024,0.000,,W122814
0B62,629202,100000851,PTB6280001,2024,9,FD,625300,S,,40,,,,23.07,EUR,23.07,23.07,EUR,23.07,EUR,EUR,04/09/2024,0.000,,W122814
0B62,629202,100000851,PTB6280001,2024,9,FD,625300,S,,40,,,,170.94,EUR,170.94,170.94,EUR,170.94,EUR,EUR,04/09/2024,0.000,,W122814
0B62,629202,100000851,PTB6280001,2024,9,FD,625300,S,,40,,,,9.39,EUR,9.39,9.39,EUR,9.39,EUR,EUR,04/09/2024,0.000,,W122814
0B62,629202,100000851,PTB6280001,2024,9,FD,625300,S,,40,,,,7.89,EUR,7.89,7.89,EUR,7.89,EUR,EUR,04/09/2024,0.000,,W122814
0B62,629202,100000861,PTB6280001,2024,9,FD,625300,S,,40,,,,197.00,EUR,197.00,197.00,EUR,197.00,EUR,EUR,18/09/2024,0.000,,W122814
0B62,629202,100000861,PTB6280001,2024,9,FD,625300,S,,40,,,,4.24,EUR,4.24,4.24,EUR,4.24,EUR,EUR,18/09/2024,0.000,,W122814
0B62,629202,100000861,PTB6280001,2024,9,FD,625300,S,,40,,,,200.00,EUR,200.00,200.00,EUR,200.00,EUR,EUR,18/09/2024,0.000,,W122814
0B62,629202,100000861,PTB6280001,2024,9,FD,625300,S,,40,,,,4.24,EUR,4.24,4.24,EUR,4.24,EUR,EUR,18/09/2024,0.000,,W122814
0B62,629202,100000861,PTB6280001,2024,9,FD,625300,S,,40,,,,38.28,EUR,38.28,38.28,EUR,38.28,EUR,EUR,18/09/2024,0.000,,W122814
0B62,629202,100000861,PTB6280001,2024,9,FD,625300,S,,40,,,,34.30,EUR,34.30,34.30,EUR,34.30,EUR,EUR,18/09/2024,0.000,,W122814
0B62,629202,100000862,PTB6280001,2024,9,FD,625300,S,,40,,,,165.00,EUR,165.00,165.00,EUR,165.00,EUR,EUR,18/09/2024,0.000,,W122814
0B62,629202,100000862,PTB6280001,2024,9,FD,625300,S,,40,,,,5.90,EUR,5.90,5.90,EUR,5.90,EUR,EUR,18/09/2024,0.000,,W122814
0B62,629202,100000862,PTB6280001,2024,9,FD,625300,S,,40,,,,16.30,EUR,16.30,16.30,EUR,16.30,EUR,EUR,18/09/2024,0.000,,W122814
0B62,629202,100000862,PTB6280001,2024,9,FD,625300,S,,40,,,,10.00,EUR,10.00,10.00,EUR,10.00,EUR,EUR,18/09/2024,0.000,,W122814
0B62,629202,100000902,PTB6280001,2024,10,FD,625300,S,,40,,,,85.98,EUR,85.98,85.98,EUR,85.98,EUR,EUR,07/10/2024,0.000,,W122814
0B62,629202,100000902,PTB6280001,2024,10,FD,625300,S,,40,,,,244.00,EUR,244.00,244.00,EUR,244.00,EUR,EUR,07/10/2024,0.000,,W122814
0B62,629202,100000902,PTB6280001,2024,10,FD,625300,S,,40,,,,27.80,EUR,27.80,27.80,EUR,27.80,EUR,EUR,07/10/2024,0.000,,W122814
0B62,629202,100000902,PTB6280001,2024,10,FD,625300,S,,40,,,,244.00,EUR,244.00,244.00,EUR,244.00,EUR,EUR,07/10/2024,0.000,,W122814
0B62,629202,100000902,PTB6280001,2024,10,FD,625300,S,,40,,,,16.82,EUR,16.82,16.82,EUR,16.82,EUR,EUR,07/10/2024,0.000,,W122814
0B62,629202,100000902,PTB6280001,2024,10,FD,625300,S,,40,,,,244.01,EUR,244.01,244.01,EUR,244.01,EUR,EUR,07/10/2024,0.000,,W122814
0B62,629202,100000902,PTB6280001,2024,10,FD,625300,S,,40,,,,34.79,EUR,34.79,34.79,EUR,34.79,EUR,EUR,07/10/2024,0.000,,W122814
0B62,629202,100000902,PTB6280001,2024,10,FD,625300,S,,40,,,,28.79,EUR,28.79,28.79,EUR,28.79,EUR,EUR,07/10/2024,0.000,,W122814
0B62,629202,100000902,PTB6280001,2024,10,FD,625300,S,,40,,,,17.15,EUR,17.15,17.15,EUR,17.15,EUR,EUR,07/10/2024,0.000,,W122814
0B62,629202,100000902,PTB6280001,2024,10,FD,625300,S,,40,,,,244.01,EUR,244.01,244.01,EUR,244.01,EUR,EUR,07/10/2024,0.000,,W122814
0B62,629202,100000902,PTB6280001,2024,10,FD,625300,S,,40,,,,27.28,EUR,27.28,27.28,EUR,27.28,EUR,EUR,07/10/2024,0.000,,W122814
0B62,629202,100000902,PTB6280001,2024,10,FD,625300,S,,40,,,,20.61,EUR,20.61,20.61,EUR,20.61,EUR,EUR,07/10/2024,0.000,,W122814
0B62,629202,100000902,PTB6280001,2024,10,FD,625300,S,,40,,,,19.03,EUR,19.03,19.03,EUR,19.03,EUR,EUR,07/10/2024,0.000,,W122814
0B62,629202,100000902,PTB6280001,2024,10,FD,625300,S,,40,,,,27.96,EUR,27.96,27.96,EUR,27.96,EUR,EUR,07/10/2024,0.000,,W122814
0B62,629202,100000902,PTB6280001,2024,10,FD,625300,S,,40,,,,10.00,EUR,10.00,10.00,EUR,10.00,EUR,EUR,07/10/2024,0.000,,W122814
0B62,629202,100000919,PTB6280001,2024,10,FD,625300,S,,40,,,,2.587.74,EUR,2.587.74,2.587.74,EUR,2.587.74,EUR,EUR,16/10/2024,0.000,,W122814
0B62,629202,100000920,PTB6280001,2024,10,FD,625300,S,,40,,,,156.53,EUR,156.53,156.53,EUR,156.53,EUR,EUR,16/10/2024,0.000,,W122814
0B62,629202,100000920,PTB6280001,2024,10,FD,625300,S,,40,,,,12.52,EUR,12.52,12.52,EUR,12.52,EUR,EUR,16/10/2024,0.000,,W122814
0B62,629202,100000920,PTB6280001,2024,10,FD,625300,S,,40,,,,7.24,EUR,7.24,7.24,EUR,7.24,EUR,EUR,16/10/2024,0.000,,W122814
0B62,629202,100000920,PTB6280001,2024,10,FD,625300,S,,40,,,,16.85,EUR,16.85,16.85,EUR,16.85,EUR,EUR,16/10/2024,0.000,,W122814
0B62,629202,100000920,PTB6280001,2024,10,FD,625300,S,,40,,,,51.80,EUR,51.80,51.80,EUR,51.80,EUR,EUR,16/10/2024,0.000,,W122814
0B62,629202,100000920,PTB6280001,2024,10,FD,625300,S,,40,,,,42.99,EUR,42.99,42.99,EUR,42.99,EUR,EUR,16/10/2024,0.000,,W122814
0B62,629202,100000920,PTB6280001,2024,10,FD,625300,S,,40,,,,156.53,EUR,156.53,156.53,EUR,156.53,EUR,EUR,16/10/2024,0.000,,W122814
0B62,629202,100000920,PTB6280001,2024,10,FD,625300,S,,40,,,,12.52,EUR,12.52,12.52,EUR,12.52,EUR,EUR,16/10/2024,0.000,,W122814
0B62,629202,100000920,PTB6280001,2024,10,FD,625300,S,,40,,,,23.13,EUR,23.13,23.13,EUR,23.13,EUR,EUR,16/10/2024,0.000,,W122814
0B62,629202,100000920,PTB6280001,2024,10,FD,625300,S,,40,,,,6.05,EUR,6.05,6.05,EUR,6.05,EUR,EUR,16/10/2024,0.000,,W122814
0B62,629202,100000920,PTB6280001,2024,10,FD,625300,S,,40,,,,156.53,EUR,156.53,156.53,EUR,156.53,EUR,EUR,16/10/2024,0.000,,W122814
0B62,629202,100000920,PTB6280001,2024,10,FD,625300,S,,40,,,,12.52,EUR,12.52,12.52,EUR,12.52,EUR,EUR,16/10/2024,0.000,,W122814
0B62,629202,100000920,PTB6280001,2024,10,FD,625300,S,,40,,,,5.65,EUR,5.65,5.65,EUR,5.65,EUR,EUR,16/10/2024,0.000,,W122814
0B62,629202,100000920,PTB6280001,2024,10,FD,625300,S,,40,,,,4.98,EUR,4.98,4.98,EUR,4.98,EUR,EUR,16/10/2024,0.000,,W122814
0B62,629202,100000920,PTB6280001,2024,10,FD,625300,S,,40,,,,26.49,EUR,26.49,26.49,EUR,26.49,EUR,EUR,16/10/2024,0.000,,W122814
0B62,629202,100000920,PTB6280001,2024,10,FD,625300,S,,40,,,,11.62,EUR,11.62,11.62,EUR,11.62,EUR,EUR,16/10/2024,0.000,,W122814
0B62,629202,100000920,PTB6280001,2024,10,FD,625300,S,,40,,,,10.03,EUR,10.03,10.03,EUR,10.03,EUR,EUR,16/10/2024,0.000,,W122814
0B62,629202,100000920,PTB6280001,2024,10,FD,625300,S,,40,,,,65.65,EUR,65.65,65.65,EUR,65.65,EUR,EUR,16/10/2024,0.000,,W122814
0B62,629202,100001016,PTB6280001,2024,11,FD,625300,S,,40,,,,7.47,EUR,7.47,7.47,EUR,7.47,EUR,EUR,04/11/2024,0.000,,W122814
0B62,629202,100001016,PTB6280001,2024,11,FD,625300,S,,40,,,,122.63,EUR,122.63,122.63,EUR,122.63,EUR,EUR,04/11/2024,0.000,,W122814
0B62,629202,100001016,PTB6280001,2024,11,FD,625300,S,,40,,,,133.11,EUR,133.11,133.11,EUR,133.11,EUR,EUR,04/11/2024,0.000,,W122814
0B62,629202,100001016,PTB6280001,2024,11,FD,625300,S,,40,,,,152.53,EUR,152.53,152.53,EUR,152.53,EUR,EUR,04/11/2024,0.000,,W122814
0B62,629202,100001016,PTB6280001,2024,11,FD,625300,S,,40,,,,157.69,EUR,157.69,157.69,EUR,157.69,EUR,EUR,04/11/2024,0.000,,W122814
0B62,629202,100001016,PTB6280001,2024,11,FD,625300,S,,40,,,,4.42,EUR,4.42,4.42,EUR,4.42,EUR,EUR,04/11/2024,0.000,,W122814
0B62,629202,100001016,PTB6280001,2024,11,FD,625300,S,,40,,,,173.32,EUR,173.32,173.32,EUR,173.32,EUR,EUR,04/11/2024,0.000,,W122814
0B62,629202,100001016,PTB6280001,2024,11,FD,625300,S,,40,,,,18.22,EUR,18.22,18.22,EUR,18.22,EUR,EUR,04/11/2024,0.000,,W122814
0B62,629202,100001016,PTB6280001,2024,11,FD,625300,S,,40,,,,10.00,EUR,10.00,10.00,EUR,10.00,EUR,EUR,04/11/2024,0.000,,W122814
0B62,629202,100001032,PTB6230921,2024,11,FD,625300,S,,40,,,,148.92,EUR,148.92,148.92,EUR,148.92,EUR,EUR,11/11/2024,0.000,,W122814
0B62,629202,100001032,PTB6230921,2024,11,FD,625300,S,,40,,,,128.00,EUR,128.00,128.00,EUR,128.00,EUR,EUR,11/11/2024,0.000,,W122814
0B62,629202,100001032,PTB6230921,2024,11,FD,625300,S,,40,,,,2.95,EUR,2.95,2.95,EUR,2.95,EUR,EUR,11/11/2024,0.000,,W122814
0B62,629202,100001032,PTB6230921,2024,11,FD,625300,S,,40,,,,61.25,EUR,61.25,61.25,EUR,61.25,EUR,EUR,11/11/2024,0.000,,W122814
0B62,629202,100001032,PTB6230921,2024,11,FD,625300,S,,40,,,,111.68,EUR,111.68,111.68,EUR,111.68,EUR,EUR,11/11/2024,0.000,,W122814
0B62,629202,100001032,PTB6230921,2024,11,FD,625300,S,,40,,,,128.00,EUR,128.00,128.00,EUR,128.00,EUR,EUR,11/11/2024,0.000,,W122814
0B62,629202,100001032,PTB6230921,2024,11,FD,625300,S,,40,,,,2.95,EUR,2.95,2.95,EUR,2.95,EUR,EUR,11/11/2024,0.000,,W122814
0B62,629202,100001032,PTB6230921,2024,11,FD,625300,S,,40,,,,51.46,EUR,51.46,51.46,EUR,51.46,EUR,EUR,11/11/2024,0.000,,W122814
0B62,629202,100001033,PTB6240120,2024,11,FD,625300,S,,40,,,,277.20,EUR,277.20,277.20,EUR,277.20,EUR,EUR,11/11/2024,0.000,,W122814
0B62,629202,100001033,PTB6240120,2024,11,FD,625300,S,,40,,,,41.42,EUR,41.42,41.42,EUR,41.42,EUR,EUR,11/11/2024,0.000,,W122814
0B62,629202,100001033,PTB6240120,2024,11,FD,625300,S,,40,,,,5.10,EUR,5.10,5.10,EUR,5.10,EUR,EUR,11/11/2024,0.000,,W122814
0B62,629202,100001033,PTB6240120,2024,11,FD,625300,S,,40,,,,10.00,EUR,10.00,10.00,EUR,10.00,EUR,EUR,11/11/2024,0.000,,W122814
0B62,629202,100001033,PTB6240120,2024,11,FD,625300,S,,40,,,,47.20,EUR,47.20,47.20,EUR,47.20,EUR,EUR,11/11/2024,0.000,,W122814
0B62,629202,100001033,PTB6240120,2024,11,FD,625300,S,,40,,,,31.79,EUR,31.79,31.79,EUR,31.79,EUR,EUR,11/11/2024,0.000,,W122814
0B62,629202,100001033,PTB6240120,2024,11,FD,625300,S,,40,,,,146.19,EUR,146.19,146.19,EUR,146.19,EUR,EUR,11/11/2024,0.000,,W122814
0B62,629202,100001033,PTB6240120,2024,11,FD,625300,S,,40,,,,10.50,EUR,10.50,10.50,EUR,10.50,EUR,EUR,11/11/2024,0.000,,W122814
0B62,629202,100001033,PTB6240120,2024,11,FD,625300,S,,40,,,,10.50,EUR,10.50,10.50,EUR,10.50,EUR,EUR,11/11/2024,0.000,,W122814
0B62,629202,100001033,PTB6240120,2024,11,FD,625300,S,,40,,,,10.50,EUR,10.50,10.50,EUR,10.50,EUR,EUR,11/11/2024,0.000,,W122814
0B62,629202,100001033,PTB6240120,2024,11,FD,625300,S,,40,,,,16.77,EUR,16.77,16.77,EUR,16.77,EUR,EUR,11/11/2024,0.000,,W122814
0B62,629202,100001033,PTB6240120,2024,11,FD,625300,S,,40,,,,20.74,EUR,20.74,20.74,EUR,20.74,EUR,EUR,11/11/2024,0.000,,W122814
0B62,629202,100001033,PTB6240120,2024,11,FD,625300,S,,40,,,,39.00,EUR,39.00,39.00,EUR,39.00,EUR,EUR,11/11/2024,0.000,,W122814
0B62,629202,100001047,PTB6240120,2024,11,FD,625300,S,,40,,,,3.50,EUR,3.50,3.50,EUR,3.50,EUR,EUR,22/11/2024,0.000,,W122814
0B62,629202,100001047,PTB6240120,2024,11,FD,625300,S,,40,,,,69.19,EUR,69.19,69.19,EUR,69.19,EUR,EUR,22/11/2024,0.000,,W122814
0B62,629202,100001047,PTB6240120,2024,11,FD,625300,S,,40,,,,4.50,EUR,4.50,4.50,EUR,4.50,EUR,EUR,22/11/2024,0.000,,W122814
0B62,629202,100001047,PTB6240120,2024,11,FD,625300,S,,40,,,,69.19,EUR,69.19,69.19,EUR,69.19,EUR,EUR,22/11/2024,0.000,,W122814
0B62,629202,100001047,PTB6240120,2024,11,FD,625300,S,,40,,,,3.70,EUR,3.70,3.70,EUR,3.70,EUR,EUR,22/11/2024,0.000,,W122814
0B62,629202,100001047,PTB6240120,2024,11,FD,625300,S,,40,,,,69.19,EUR,69.19,69.19,EUR,69.19,EUR,EUR,22/11/2024,0.000,,W122814
0B62,629202,100001101,PTB6280001,2024,12,FD,625300,S,,40,,,,5.14,EUR,5.14,5.14,EUR,5.14,EUR,EUR,19/12/2024,0.000,,W122814
0B62,629202,100001101,PTB6280001,2024,12,FD,625300,S,,40,,,,19.05,EUR,19.05,19.05,EUR,19.05,EUR,EUR,19/12/2024,0.000,,W122814
0B62,629202,100001101,PTB6280001,2024,12,FD,625300,S,,40,,,,10.30,EUR,10.30,10.30,EUR,10.30,EUR,EUR,19/12/2024,0.000,,W122814
0B62,629202,100001101,PTB6280001,2024,12,FD,625300,S,,40,,,,163.23,EUR,163.23,163.23,EUR,163.23,EUR,EUR,19/12/2024,0.000,,W122814
0B62,629202,100001101,PTB6280001,2024,12,FD,625300,S,,40,,,,29.43,EUR,29.43,29.43,EUR,29.43,EUR,EUR,19/12/2024,0.000,,W122814
0B62,629202,100001101,PTB6280001,2024,12,FD,625300,S,,40,,,,19.02,EUR,19.02,19.02,EUR,19.02,EUR,EUR,19/12/2024,0.000,,W122814
0B62,629202,100001101,PTB6280001,2024,12,FD,625300,S,,40,,,,255.04,EUR,255.04,255.04,EUR,255.04,EUR,EUR,19/12/2024,0.000,,W122814
0B62,629202,100001101,PTB6280001,2024,12,FD,625300,S,,40,,,,275.45,EUR,275.45,275.45,EUR,275.45,EUR,EUR,19/12/2024,0.000,,W122814
0B62,629202,100001101,PTB6280001,2024,12,FD,625300,S,,40,,,,19.08,EUR,19.08,19.08,EUR,19.08,EUR,EUR,19/12/2024,0.000,,W122814
0B62,629202,100001101,PTB6280001,2024,12,FD,625300,S,,40,,,,9.58,EUR,9.58,9.58,EUR,9.58,EUR,EUR,19/12/2024,0.000,,W122814
0B62,629202,100001102,PTB6280001,2024,12,FD,625300,S,,40,,,,13.99,EUR,13.99,13.99,EUR,13.99,EUR,EUR,19/12/2024,0.000,,W122814
0B62,629202,100001102,PTB6280001,2024,12,FD,625300,S,,40,,,,194.00,EUR,194.00,194.00,EUR,194.00,EUR,EUR,19/12/2024,0.000,,W122814
0B62,629202,100001102,PTB6280001,2024,12,FD,625300,S,,40,,,,12.46,EUR,12.46,12.46,EUR,12.46,EUR,EUR,19/12/2024,0.000,,W122814
0B62,629202,100001102,PTB6280001,2024,12,FD,625300,S,,40,,,,7.26,EUR,7.26,7.26,EUR,7.26,EUR,EUR,19/12/2024,0.000,,W122814
0B62,629202,100001103,PTB6230921,2024,12,FD,625300,S,,40,,,,89.35,EUR,89.35,89.35,EUR,89.35,EUR,EUR,19/12/2024,0.000,,W122814
0B62,629202,100001103,PTB6230921,2024,12,FD,625300,S,,40,,,,10.05,EUR,10.05,10.05,EUR,10.05,EUR,EUR,19/12/2024,0.000,,W122814
0B62,629202,100001103,PTB6230921,2024,12,FD,625300,S,,40,,,,89.35,EUR,89.35,89.35,EUR,89.35,EUR,EUR,19/12/2024,0.000,,W122814
0B62,629202,100001103,PTB6230921,2024,12,FD,625300,S,,40,,,,131.89,EUR,131.89,131.89,EUR,131.89,EUR,EUR,19/12/2024,0.000,,W122814
0B62,629202,100001104,PTB6280001,2024,12,FD,625300,S,,40,,,,35.57,EUR,35.57,35.57,EUR,35.57,EUR,EUR,19/12/2024,0.000,,W122814
0B62,629202,100001104,PTB6280001,2024,12,FD,625300,S,,40,,,,107.00,EUR,107.00,107.00,EUR,107.00,EUR,EUR,19/12/2024,0.000,,W122814
0B62,629202,100001104,PTB6280001,2024,12,FD,625300,S,,40,,,,6.27,EUR,6.27,6.27,EUR,6.27,EUR,EUR,19/12/2024,0.000,,W122814
0B62,629202,100001104,PTB6280001,2024,12,FD,625300,S,,40,,,,35.92,EUR,35.92,35.92,EUR,35.92,EUR,EUR,19/12/2024,0.000,,W122814
0B62,629202,100001104,PTB6280001,2024,12,FD,625300,S,,40,,,,11.18,EUR,11.18,11.18,EUR,11.18,EUR,EUR,19/12/2024,0.000,,W122814
0B62,629202,100001105,PTB6230921,2024,12,FD,625300,S,,40,,,,89.35,EUR,89.35,89.35,EUR,89.35,EUR,EUR,19/12/2024,0.000,,W122814
0B62,629202,100001105,PTB6230921,2024,12,FD,625300,S,,40,,,,124.52,EUR,124.52,124.52,EUR,124.52,EUR,EUR,19/12/2024,0.000,,W122814
0B62,629202,100001105,PTB6230921,2024,12,FD,625300,S,,40,,,,7.47,EUR,7.47,7.47,EUR,7.47,EUR,EUR,19/12/2024,0.000,,W122814
0B62,629202,100001105,PTB6230921,2024,12,FD,625300,S,,40,,,,18.00,EUR,18.00,18.00,EUR,18.00,EUR,EUR,19/12/2024,0.000,,W122814
0B62,629202,100001105,PTB6230921,2024,12,FD,625300,S,,40,,,,89.35,EUR,89.35,89.35,EUR,89.35,EUR,EUR,19/12/2024,0.000,,W122814
0B62,629202,100001105,PTB6230921,2024,12,FD,625300,S,,40,,,,10.98,EUR,10.98,10.98,EUR,10.98,EUR,EUR,19/12/2024,0.000,,W122814
0B62,629202,100001105,PTB6230921,2024,12,FD,625300,S,,40,,,,16.04,EUR,16.04,16.04,EUR,16.04,EUR,EUR,19/12/2024,0.000,,W122814
0B62,629202,100001106,PTB6280001,2024,12,FD,625300,S,,40,,,,24.35,EUR,24.35,24.35,EUR,24.35,EUR,EUR,19/12/2024,0.000,,W122814
0B62,629202,100001106,PTB6280001,2024,12,FD,625300,S,,40,,,,7.99,EUR,7.99,7.99,EUR,7.99,EUR,EUR,19/12/2024,0.000,,W122814
0B62,629202,100001106,PTB6280001,2024,12,FD,625300,S,,40,,,,22.91,EUR,22.91,22.91,EUR,22.91,EUR,EUR,19/12/2024,0.000,,W122814
0B62,629202,100001106,PTB6280001,2024,12,FD,625300,S,,40,,,,19.17,EUR,19.17,19.17,EUR,19.17,EUR,EUR,19/12/2024,0.000,,W122814
0B62,629202,100001106,PTB6280001,2024,12,FD,625300,S,,40,,,,221.28,EUR,221.28,221.28,EUR,221.28,EUR,EUR,19/12/2024,0.000,,W122814
0B62,629202,100001106,PTB6280001,2024,12,FD,625300,S,,40,,,,19.17,EUR,19.17,19.17,EUR,19.17,EUR,EUR,19/12/2024,0.000,,W122814
0B62,629202,100001106,PTB6280001,2024,12,FD,625300,S,,40,,,,9.16,EUR,9.16,9.16,EUR,9.16,EUR,EUR,19/12/2024,0.000,,W122814
0B62,629202,100001106,PTB6280001,2024,12,FD,625300,S,,40,,,,297.22,EUR,297.22,297.22,EUR,297.22,EUR,EUR,19/12/2024,0.000,,W122814
0B62,629202,100001106,PTB6280001,2024,12,FD,625300,S,,40,,,,19.22,EUR,19.22,19.22,EUR,19.22,EUR,EUR,19/12/2024,0.000,,W122814
0B62,629202,100001106,PTB6280001,2024,12,FD,625300,S,,40,,,,275.51,EUR,275.51,275.51,EUR,275.51,EUR,EUR,19/12/2024,0.000,,W122814
0B62,629202,100001106,PTB6280001,2024,12,FD,625300,S,,40,,,,19.16,EUR,19.16,19.16,EUR,19.16,EUR,EUR,19/12/2024,0.000,,W122814
0B62,629202,100001106,PTB6280001,2024,12,FD,625300,S,,40,,,,17.36,EUR,17.36,17.36,EUR,17.36,EUR,EUR,19/12/2024,0.000,,W122814
0B62,629202,100001106,PTB6280001,2024,12,FD,625300,S,,40,,,,15.15,EUR,15.15,15.15,EUR,15.15,EUR,EUR,19/12/2024,0.000,,W122814
0B62,629202,100001107,PTB6240120,2024,12,FD,625300,S,,40,,,,15.69,EUR,15.69,15.69,EUR,15.69,EUR,EUR,19/12/2024,0.000,,W122814
0B62,629217,100001103,PTB6230921,2024,12,FD,625709,S,,40,,,,15.93,EUR,15.93,15.93,EUR,15.93,EUR,EUR,19/12/2024,0.000,,W122814
0B62,629217,100001103,PTB6230921,2024,12,FD,625709,S,,40,,,,15.91,EUR,15.91,15.91,EUR,15.91,EUR,EUR,19/12/2024,0.000,,W122814
0B62,629218,100000477,PTB6240120,2024,3,FD,625711,S,,40,,,,88.50,EUR,88.50,88.50,EUR,88.50,EUR,EUR,04/03/2024,0.000,,W122814
0B62,629218,100000477,PTB6240120,2024,3,FD,625711,S,,40,,,,101.75,EUR,101.75,101.75,EUR,101.75,EUR,EUR,04/03/2024,0.000,,W122814
0B62,629218,100000607,PTB6240120,2024,5,FD,625711,S,,40,,,,6.34,EUR,6.34,6.34,EUR,6.34,EUR,EUR,07/05/2024,0.000,,W122814
