BUKRS,GJAHR,BELNR,BUDAT,CPUDT,CPUTM,USNAM,BKTXT,WAERS,BSTAT,TCODE,STBLG,BLART,BLDAT,UPDDT,LOTE BSEG
ES10,2024,1700021143,12/06/2024,12/06/2024,13:02:58,00340728,,EUR,,ZFIR004,,KG,31/05/2024,,1
ES10,2024,1700021144,12/06/2024,12/06/2024,13:02:58,00340728,,EUR,,ZFIR004,,KG,31/05/2024,,1
ES10,2024,1700021145,12/06/2024,12/06/2024,13:02:59,00340728,,EUR,,ZFIR004,,KG,31/05/2024,,1
ES10,2024,1700021146,12/06/2024,12/06/2024,13:02:59,00340728,,EUR,,ZFIR004,,KG,31/05/2024,,1
ES10,2024,1700021147,12/06/2024,12/06/2024,13:02:59,00340728,,EUR,,ZFIR004,,KG,31/05/2024,,1
ES10,2024,1700021148,12/06/2024,12/06/2024,13:02:59,00340728,,EUR,,ZFIR004,,KG,31/05/2024,,1
ES10,2024,1700021149,12/06/2024,12/06/2024,13:02:59,00340728,,EUR,,ZFIR004,,KG,31/05/2024,,1
ES10,2024,1700021150,12/06/2024,12/06/2024,13:02:59,00340728,,EUR,,ZFIR004,,KG,31/05/2024,,1
ES10,2024,1700021151,12/06/2024,12/06/2024,13:02:59,00340728,,EUR,,ZFIR004,,KG,31/05/2024,,1
ES10,2024,1700021152,12/06/2024,12/06/2024,13:03:00,00340728,,EUR,,ZFIR004,,KG,31/05/2024,,1
ES10,2024,1900031979,12/06/2024,12/06/2024,10:39:39,10336299,Telephone fees,EUR,,FBR2,,KR,23/03/2024,,1
ES10,2024,1900031980,12/06/2024,12/06/2024,10:41:36,10336299,Telephone fees,EUR,,FBR2,,KR,23/03/2024,,1
ES10,2024,1900031981,12/06/2024,12/06/2024,11:11:41,10336299,,EUR,,FBR2,,KR,31/03/2024,,1
ES10,2024,1900031982,12/06/2024,12/06/2024,11:18:44,10336299,,EUR,,FBR2,,KR,31/03/2024,,1
ES10,2024,1900031983,12/06/2024,12/06/2024,11:28:55,10336299,,EUR,,FBR2,,KR,31/03/2024,,1
ES10,2024,1900031984,12/06/2024,12/06/2024,11:31:59,10336299,,EUR,,FBR2,,KR,31/03/2024,,1
ES10,2024,1900031985,12/06/2024,12/06/2024,11:41:14,10336299,,EUR,,FBR2,,KR,01/05/2024,,1
ES10,2024,1900031986,12/06/2024,12/06/2024,11:45:05,10336299,,EUR,,FBR2,,KR,01/05/2024,,1
ES10,2024,1900031987,12/06/2024,12/06/2024,11:50:07,10336299,,EUR,,FBR2,,KR,30/05/2024,,1
ES10,2024,1900031988,12/06/2024,12/06/2024,12:32:24,00340728,,EUR,,ZFIR004,,KR,01/01/2024,,1
ES10,2024,1900031989,12/06/2024,12/06/2024,12:32:25,00340728,,EUR,,ZFIR004,,KR,01/01/2024,,1
ES10,2024,1900031990,12/06/2024,12/06/2024,12:32:25,00340728,,EUR,,ZFIR004,,KR,01/01/2024,,1
ES10,2024,1900031991,12/06/2024,12/06/2024,12:32:25,00340728,,EUR,,ZFIR004,,KR,01/01/2024,,1
ES10,2024,1900031992,12/06/2024,12/06/2024,12:32:26,00340728,,EUR,,ZFIR004,,KR,01/01/2024,,1
ES10,2024,1900031993,12/06/2024,12/06/2024,12:32:26,00340728,,EUR,,ZFIR004,,KR,01/01/2024,,1
ES10,2024,1900031994,12/06/2024,12/06/2024,12:32:27,00340728,,EUR,,ZFIR004,,KR,01/01/2024,,1
ES10,2024,1900031995,12/06/2024,12/06/2024,12:32:27,00340728,,EUR,,ZFIR004,,KR,01/01/2024,,1
ES10,2024,1900031996,12/06/2024,12/06/2024,12:32:28,00340728,,EUR,,ZFIR004,,KR,01/01/2024,,1
ES10,2024,1900031997,12/06/2024,12/06/2024,12:32:28,00340728,,EUR,,ZFIR004,,KR,01/01/2024,,1
ES10,2024,1900031998,12/06/2024,12/06/2024,12:32:28,00340728,,EUR,,ZFIR004,,KR,01/01/2024,,1
ES10,2024,1900031999,12/06/2024,12/06/2024,12:32:29,00340728,,EUR,,ZFIR004,,KR,01/01/2024,,1
ES10,2024,1900032000,12/06/2024,12/06/2024,12:32:29,00340728,,EUR,,ZFIR004,,KR,01/01/2024,,1
ES10,2024,1900032001,12/06/2024,12/06/2024,12:32:29,00340728,,EUR,,ZFIR004,,KR,01/01/2024,,1
ES10,2024,1900032002,12/06/2024,12/06/2024,12:32:29,00340728,,EUR,,ZFIR004,,KR,01/01/2024,,1
ES10,2024,1900032003,12/06/2024,12/06/2024,12:32:29,00340728,,EUR,,ZFIR004,,KR,01/01/2024,,1
ES10,2024,1900032004,12/06/2024,12/06/2024,12:32:29,00340728,,EUR,,ZFIR004,,KR,01/01/2024,,1
ES10,2024,1900032005,12/06/2024,12/06/2024,12:32:30,00340728,,EUR,,ZFIR004,,KR,01/01/2024,,1
ES10,2024,1900032006,12/06/2024,12/06/2024,12:32:30,00340728,,EUR,,ZFIR004,,KR,01/01/2024,,1
ES10,2024,1900032007,12/06/2024,12/06/2024,12:32:30,00340728,,EUR,,ZFIR004,,KR,01/01/2024,,1
ES10,2024,1900032008,12/06/2024,12/06/2024,12:32:30,00340728,,EUR,,ZFIR004,,KR,01/01/2024,,1
ES10,2024,1900032009,12/06/2024,12/06/2024,12:32:30,00340728,,EUR,,ZFIR004,,KR,01/01/2024,,1
ES10,2024,1900032010,12/06/2024,12/06/2024,12:32:31,00340728,,EUR,,ZFIR004,,KR,01/01/2024,,1
ES10,2024,1900032011,12/06/2024,12/06/2024,12:32:31,00340728,,EUR,,ZFIR004,,KR,01/01/2024,,1
ES10,2024,1900032012,12/06/2024,12/06/2024,12:32:31,00340728,,EUR,,ZFIR004,,KR,01/01/2024,,1
ES10,2024,1900032013,12/06/2024,12/06/2024,12:32:31,00340728,,EUR,,ZFIR004,,KR,01/01/2024,,1
ES10,2024,1900032014,12/06/2024,12/06/2024,12:32:31,00340728,,EUR,,ZFIR004,,KR,01/01/2024,,1
ES10,2024,1900032015,12/06/2024,12/06/2024,12:32:31,00340728,,EUR,,ZFIR004,,KR,01/01/2024,,1
ES10,2024,1900032016,12/06/2024,12/06/2024,12:32:32,00340728,,EUR,,ZFIR004,,KR,01/01/2024,,1
ES10,2024,1900032017,12/06/2024,12/06/2024,12:32:32,00340728,,EUR,,ZFIR004,,KR,01/01/2024,,1
ES10,2024,1900032018,12/06/2024,12/06/2024,12:32:32,00340728,,EUR,,ZFIR004,,KR,01/01/2024,,1
ES10,2024,1900032019,12/06/2024,12/06/2024,12:32:32,00340728,,EUR,,ZFIR004,,KR,01/01/2024,,1
ES10,2024,1900032020,12/06/2024,12/06/2024,12:32:32,00340728,,EUR,,ZFIR004,,KR,01/01/2024,,1
ES10,2024,1900032021,12/06/2024,12/06/2024,12:32:36,00340728,,EUR,,ZFIR004,,KR,01/01/2024,,1
ES10,2024,1900032022,12/06/2024,12/06/2024,12:32:37,00340728,,EUR,,ZFIR004,,KR,01/01/2024,,1
ES10,2024,1900032023,12/06/2024,12/06/2024,12:32:37,00340728,,EUR,,ZFIR004,,KR,01/01/2024,,1
ES10,2024,1900032024,12/06/2024,12/06/2024,12:32:38,00340728,,EUR,,ZFIR004,,KR,01/01/2024,,1
ES10,2024,1900032025,12/06/2024,12/06/2024,12:32:38,00340728,,EUR,,ZFIR004,,KR,01/01/2024,,1
ES10,2024,1900032026,12/06/2024,12/06/2024,12:32:38,00340728,,EUR,,ZFIR004,,KR,01/01/2024,,1
ES10,2024,1900032027,12/06/2024,12/06/2024,12:32:39,00340728,,EUR,,ZFIR004,,KR,08/01/2024,,1
ES10,2024,1900032028,12/06/2024,12/06/2024,12:32:39,00340728,,EUR,,ZFIR004,,KR,08/01/2024,,1
ES10,2024,1900032029,12/06/2024,12/06/2024,12:32:39,00340728,,EUR,,ZFIR004,,KR,08/01/2024,,1
ES10,2024,1900032030,12/06/2024,12/06/2024,12:32:39,00340728,,EUR,,ZFIR004,,KR,08/01/2024,,1
ES10,2024,1900032031,12/06/2024,12/06/2024,12:32:39,00340728,,EUR,,ZFIR004,,KR,08/01/2024,,1
ES10,2024,1900032032,12/06/2024,12/06/2024,12:32:40,00340728,,EUR,,ZFIR004,,KR,08/01/2024,,1
ES10,2024,1900032033,12/06/2024,12/06/2024,12:32:40,00340728,,EUR,,ZFIR004,,KR,08/01/2024,,1
ES10,2024,1900032034,12/06/2024,12/06/2024,12:32:40,00340728,,EUR,,ZFIR004,,KR,15/01/2024,,1
ES10,2024,1900032035,12/06/2024,12/06/2024,12:32:40,00340728,,EUR,,ZFIR004,,KR,15/01/2024,,1
ES10,2024,1900032036,12/06/2024,12/06/2024,12:32:40,00340728,,EUR,,ZFIR004,,KR,15/01/2024,,1
ES10,2024,1900032037,12/06/2024,12/06/2024,12:32:41,00340728,,EUR,,ZFIR004,,KR,15/01/2024,,1
ES10,2024,1900032038,12/06/2024,12/06/2024,12:32:41,00340728,,EUR,,ZFIR004,,KR,15/01/2024,,1
ES10,2024,1900032039,12/06/2024,12/06/2024,12:32:41,00340728,,EUR,,ZFIR004,,KR,15/01/2024,,1
ES10,2024,1900032040,12/06/2024,12/06/2024,12:32:41,00340728,,EUR,,ZFIR004,,KR,22/01/2024,,1
ES10,2024,1900032041,12/06/2024,12/06/2024,12:32:41,00340728,,EUR,,ZFIR004,,KR,22/01/2024,,1
ES10,2024,1900032042,12/06/2024,12/06/2024,12:32:41,00340728,,EUR,,ZFIR004,,KR,22/01/2024,,1
ES10,2024,1900032043,12/06/2024,12/06/2024,12:32:42,00340728,,EUR,,ZFIR004,,KR,22/01/2024,,1
ES10,2024,1900032044,12/06/2024,12/06/2024,12:32:42,00340728,,EUR,,ZFIR004,,KR,22/01/2024,,1
ES10,2024,1900032045,12/06/2024,12/06/2024,12:32:42,00340728,,EUR,,ZFIR004,,KR,22/01/2024,,1
ES10,2024,1900032046,12/06/2024,12/06/2024,12:32:42,00340728,,EUR,,ZFIR004,,KR,29/01/2024,,1
ES10,2024,1900032047,12/06/2024,12/06/2024,12:32:43,00340728,,EUR,,ZFIR004,,KR,29/01/2024,,1
ES10,2024,1900032048,12/06/2024,12/06/2024,12:32:43,00340728,,EUR,,ZFIR004,,KR,29/01/2024,,1
ES10,2024,1900032049,12/06/2024,12/06/2024,12:32:43,00340728,,EUR,,ZFIR004,,KR,29/01/2024,,1
ES10,2024,1900032050,12/06/2024,12/06/2024,12:32:43,00340728,,EUR,,ZFIR004,,KR,29/01/2024,,1
ES10,2024,1900032051,12/06/2024,12/06/2024,12:32:43,00340728,,EUR,,ZFIR004,,KR,29/01/2024,,1
ES10,2024,1900032052,12/06/2024,12/06/2024,12:44:34,00340728,,EUR,,ZFIR004,,KR,05/02/2024,,1
ES10,2024,1900032053,12/06/2024,12/06/2024,12:44:34,00340728,,EUR,,ZFIR004,,KR,05/02/2024,,1
ES10,2024,1900032054,12/06/2024,12/06/2024,12:44:34,00340728,,EUR,,ZFIR004,,KR,05/02/2024,,1
ES10,2024,1900032055,12/06/2024,12/06/2024,12:44:34,00340728,,EUR,,ZFIR004,,KR,05/02/2024,,1
ES10,2024,1900032056,12/06/2024,12/06/2024,12:44:34,00340728,,EUR,,ZFIR004,,KR,05/02/2024,,1
ES10,2024,1900032057,12/06/2024,12/06/2024,12:44:34,00340728,,EUR,,ZFIR004,,KR,05/02/2024,,1
ES10,2024,1900032058,12/06/2024,12/06/2024,12:44:36,00340728,,EUR,,ZFIR004,,KR,05/02/2024,,1
ES10,2024,1900032059,12/06/2024,12/06/2024,12:44:36,00340728,,EUR,,ZFIR004,,KR,12/02/2024,,1
ES10,2024,1900032060,12/06/2024,12/06/2024,12:44:36,00340728,,EUR,,ZFIR004,,KR,12/02/2024,,1
ES10,2024,1900032061,12/06/2024,12/06/2024,12:44:36,00340728,,EUR,,ZFIR004,,KR,12/02/2024,,1
ES10,2024,1900032062,12/06/2024,12/06/2024,12:44:36,00340728,,EUR,,ZFIR004,,KR,12/02/2024,,1
ES10,2024,1900032063,12/06/2024,12/06/2024,12:44:37,00340728,,EUR,,ZFIR004,,KR,12/02/2024,,1
ES10,2024,1900032064,12/06/2024,12/06/2024,12:44:37,00340728,,EUR,,ZFIR004,,KR,12/02/2024,,1
ES10,2024,1900032065,12/06/2024,12/06/2024,12:44:37,00340728,,EUR,,ZFIR004,,KR,19/02/2024,,1
ES10,2024,1900032066,12/06/2024,12/06/2024,12:44:37,00340728,,EUR,,ZFIR004,,KR,19/02/2024,,1
ES10,2024,1900032067,12/06/2024,12/06/2024,12:44:37,00340728,,EUR,,ZFIR004,,KR,19/02/2024,,1
ES10,2024,1900032068,12/06/2024,12/06/2024,12:44:37,00340728,,EUR,,ZFIR004,,KR,19/02/2024,,1
ES10,2024,1900032069,12/06/2024,12/06/2024,12:44:38,00340728,,EUR,,ZFIR004,,KR,19/02/2024,,1
ES10,2024,1900032070,12/06/2024,12/06/2024,12:44:38,00340728,,EUR,,ZFIR004,,KR,19/02/2024,,1
ES10,2024,1900032071,12/06/2024,12/06/2024,12:44:38,00340728,,EUR,,ZFIR004,,KR,19/02/2024,,1
ES10,2024,1900032072,12/06/2024,12/06/2024,12:44:38,00340728,,EUR,,ZFIR004,,KR,19/02/2024,,1
ES10,2024,1900032073,12/06/2024,12/06/2024,12:44:38,00340728,,EUR,,ZFIR004,,KR,26/02/2024,,1
ES10,2024,1900032074,12/06/2024,12/06/2024,12:44:38,00340728,,EUR,,ZFIR004,,KR,26/02/2024,,1
ES10,2024,1900032075,12/06/2024,12/06/2024,12:44:39,00340728,,EUR,,ZFIR004,,KR,26/02/2024,,1
ES10,2024,1900032076,12/06/2024,12/06/2024,12:44:39,00340728,,EUR,,ZFIR004,,KR,26/02/2024,,1
ES10,2024,1900032077,12/06/2024,12/06/2024,12:44:40,00340728,,EUR,,ZFIR004,,KR,26/02/2024,,1
ES10,2024,1900032078,12/06/2024,12/06/2024,12:44:40,00340728,,EUR,,ZFIR004,,KR,26/02/2024,,1
ES10,2024,1900032079,12/06/2024,12/06/2024,12:44:41,00340728,,EUR,,ZFIR004,,KR,26/02/2024,,1
ES10,2024,1900032080,12/06/2024,12/06/2024,12:57:22,00340728,,EUR,,ZFIR004,,KR,04/03/2024,,1
ES10,2024,1900032081,12/06/2024,12/06/2024,12:57:22,00340728,,EUR,,ZFIR004,,KR,04/03/2024,,1
ES10,2024,1900032082,12/06/2024,12/06/2024,12:57:23,00340728,,EUR,,ZFIR004,,KR,04/03/2024,,1
ES10,2024,1900032083,12/06/2024,12/06/2024,12:57:23,00340728,,EUR,,ZFIR004,,KR,04/03/2024,,1
ES10,2024,1900032084,12/06/2024,12/06/2024,12:57:23,00340728,,EUR,,ZFIR004,,KR,04/03/2024,,1
ES10,2024,1900032085,12/06/2024,12/06/2024,12:57:24,00340728,,EUR,,ZFIR004,,KR,04/03/2024,,1
ES10,2024,1900032086,12/06/2024,12/06/2024,12:57:24,00340728,,EUR,,ZFIR004,,KR,11/03/2024,,1
ES10,2024,1900032087,12/06/2024,12/06/2024,12:57:24,00340728,,EUR,,ZFIR004,,KR,11/03/2024,,1
ES10,2024,1900032088,12/06/2024,12/06/2024,12:57:25,00340728,,EUR,,ZFIR004,,KR,11/03/2024,,1
ES10,2024,1900032089,12/06/2024,12/06/2024,12:57:25,00340728,,EUR,,ZFIR004,,KR,11/03/2024,,1
ES10,2024,1900032090,12/06/2024,12/06/2024,12:57:26,00340728,,EUR,,ZFIR004,,KR,11/03/2024,,1
ES10,2024,1900032091,12/06/2024,12/06/2024,12:57:26,00340728,,EUR,,ZFIR004,,KR,11/03/2024,,1
ES10,2024,1900032092,12/06/2024,12/06/2024,12:57:26,00340728,,EUR,,ZFIR004,,KR,11/03/2024,,1
ES10,2024,1900032093,12/06/2024,12/06/2024,12:57:26,00340728,,EUR,,ZFIR004,,KR,18/03/2024,,1
ES10,2024,1900032094,12/06/2024,12/06/2024,12:57:26,00340728,,EUR,,ZFIR004,,KR,18/03/2024,,1
ES10,2024,1900032095,12/06/2024,12/06/2024,12:57:26,00340728,,EUR,,ZFIR004,,KR,18/03/2024,,1
ES10,2024,1900032096,12/06/2024,12/06/2024,12:57:26,00340728,,EUR,,ZFIR004,,KR,18/03/2024,,1
ES10,2024,1900032097,12/06/2024,12/06/2024,12:57:27,00340728,,EUR,,ZFIR004,,KR,18/03/2024,,1
ES10,2024,1900032098,12/06/2024,12/06/2024,12:57:27,00340728,,EUR,,ZFIR004,,KR,18/03/2024,,1
ES10,2024,1900032099,12/06/2024,12/06/2024,12:57:27,00340728,,EUR,,ZFIR004,,KR,18/03/2024,,1
ES10,2024,1900032100,12/06/2024,12/06/2024,12:57:27,00340728,,EUR,,ZFIR004,,KR,18/03/2024,,1
ES10,2024,1900032101,12/06/2024,12/06/2024,12:57:27,00340728,,EUR,,ZFIR004,,KR,25/03/2024,,1
ES10,2024,1900032102,12/06/2024,12/06/2024,12:57:27,00340728,,EUR,,ZFIR004,,KR,25/03/2024,,1
ES10,2024,1900032103,12/06/2024,12/06/2024,12:57:27,00340728,,EUR,,ZFIR004,,KR,25/03/2024,,1
ES10,2024,1900032104,12/06/2024,12/06/2024,12:57:28,00340728,,EUR,,ZFIR004,,KR,25/03/2024,,1
ES10,2024,1900032105,12/06/2024,12/06/2024,12:57:28,00340728,,EUR,,ZFIR004,,KR,25/03/2024,,1
ES10,2024,1900032106,12/06/2024,12/06/2024,12:57:28,00340728,,EUR,,ZFIR004,,KR,25/03/2024,,1
ES10,2024,1900032107,12/06/2024,12/06/2024,12:57:28,00340728,,EUR,,ZFIR004,,KR,25/03/2024,,1
ES10,2024,1900032108,12/06/2024,12/06/2024,12:58:57,00340728,,EUR,,ZFIR004,,KR,01/04/2024,,1
ES10,2024,1900032109,12/06/2024,12/06/2024,12:58:57,00340728,,EUR,,ZFIR004,,KR,01/04/2024,,1
ES10,2024,1900032110,12/06/2024,12/06/2024,12:58:57,00340728,,EUR,,ZFIR004,,KR,01/04/2024,,1
ES10,2024,1900032111,12/06/2024,12/06/2024,12:58:57,00340728,,EUR,,ZFIR004,,KR,01/04/2024,,1
ES10,2024,1900032112,12/06/2024,12/06/2024,12:58:57,00340728,,EUR,,ZFIR004,,KR,01/04/2024,,1
ES10,2024,1900032113,12/06/2024,12/06/2024,12:58:57,00340728,,EUR,,ZFIR004,,KR,01/04/2024,,1
ES10,2024,1900032114,12/06/2024,12/06/2024,12:58:57,00340728,,EUR,,ZFIR004,,KR,08/04/2024,,1
ES10,2024,1900032115,12/06/2024,12/06/2024,12:58:58,00340728,,EUR,,ZFIR004,,KR,08/04/2024,,1
ES10,2024,1900032116,12/06/2024,12/06/2024,12:58:58,00340728,,EUR,,ZFIR004,,KR,08/04/2024,,1
ES10,2024,1900032117,12/06/2024,12/06/2024,12:58:58,00340728,,EUR,,ZFIR004,,KR,08/04/2024,,1
ES10,2024,1900032118,12/06/2024,12/06/2024,12:58:58,00340728,,EUR,,ZFIR004,,KR,08/04/2024,,1
ES10,2024,1900032119,12/06/2024,12/06/2024,12:58:58,00340728,,EUR,,ZFIR004,,KR,15/04/2024,,1
ES10,2024,1900032120,12/06/2024,12/06/2024,12:58:58,00340728,,EUR,,ZFIR004,,KR,15/04/2024,,1
ES10,2024,1900032121,12/06/2024,12/06/2024,12:58:58,00340728,,EUR,,ZFIR004,,KR,15/04/2024,,1
ES10,2024,1900032122,12/06/2024,12/06/2024,12:58:59,00340728,,EUR,,ZFIR004,,KR,15/04/2024,,1
ES10,2024,1900032123,12/06/2024,12/06/2024,12:58:59,00340728,,EUR,,ZFIR004,,KR,15/04/2024,,1
ES10,2024,1900032124,12/06/2024,12/06/2024,12:58:59,00340728,,EUR,,ZFIR004,,KR,22/04/2024,,1
ES10,2024,1900032125,12/06/2024,12/06/2024,12:58:59,00340728,,EUR,,ZFIR004,,KR,22/04/2024,,1
ES10,2024,1900032126,12/06/2024,12/06/2024,12:58:59,00340728,,EUR,,ZFIR004,,KR,22/04/2024,,1
ES10,2024,1900032127,12/06/2024,12/06/2024,12:58:59,00340728,,EUR,,ZFIR004,,KR,22/04/2024,,1
ES10,2024,1900032128,12/06/2024,12/06/2024,12:58:59,00340728,,EUR,,ZFIR004,,KR,22/04/2024,,1
ES10,2024,1900032129,12/06/2024,12/06/2024,12:59:00,00340728,,EUR,,ZFIR004,,KR,22/04/2024,,1
ES10,2024,1900032130,12/06/2024,12/06/2024,12:59:00,00340728,,EUR,,ZFIR004,,KR,22/04/2024,,1
ES10,2024,1900032131,12/06/2024,12/06/2024,12:59:00,00340728,,EUR,,ZFIR004,,KR,22/04/2024,,1
ES10,2024,1900032132,12/06/2024,12/06/2024,12:59:00,00340728,,EUR,,ZFIR004,,KR,29/04/2024,,1
ES10,2024,1900032133,12/06/2024,12/06/2024,12:59:00,00340728,,EUR,,ZFIR004,,KR,29/04/2024,,1
ES10,2024,1900032134,12/06/2024,12/06/2024,12:59:00,00340728,,EUR,,ZFIR004,,KR,29/04/2024,,1
ES10,2024,1900032135,12/06/2024,12/06/2024,12:59:01,00340728,,EUR,,ZFIR004,,KR,29/04/2024,,1
ES10,2024,1900032136,12/06/2024,12/06/2024,12:59:01,00340728,,EUR,,ZFIR004,,KR,29/04/2024,,1
ES10,2024,1900032137,12/06/2024,12/06/2024,12:59:01,00340728,,EUR,,ZFIR004,,KR,29/04/2024,,1
ES10,2024,1900032138,12/06/2024,12/06/2024,12:59:01,00340728,,EUR,,ZFIR004,,KR,29/04/2024,,1
ES10,2024,1900032139,12/06/2024,12/06/2024,13:01:44,00340728,,EUR,,ZFIR004,,KR,06/05/2024,,1
ES10,2024,1900032140,12/06/2024,12/06/2024,13:01:44,00340728,,EUR,,ZFIR004,,KR,06/05/2024,,1
ES10,2024,1900032141,12/06/2024,12/06/2024,13:01:44,00340728,,EUR,,ZFIR004,,KR,06/05/2024,,1
ES10,2024,1900032142,12/06/2024,12/06/2024,13:01:44,00340728,,EUR,,ZFIR004,,KR,06/05/2024,,1
ES10,2024,1900032143,12/06/2024,12/06/2024,13:01:44,00340728,,EUR,,ZFIR004,,KR,06/05/2024,,1
ES10,2024,1900032144,12/06/2024,12/06/2024,13:01:45,00340728,,EUR,,ZFIR004,,KR,06/05/2024,,1
ES10,2024,1900032145,12/06/2024,12/06/2024,13:01:45,00340728,,EUR,,ZFIR004,,KR,13/05/2024,,1
ES10,2024,1900032146,12/06/2024,12/06/2024,13:01:45,00340728,,EUR,,ZFIR004,,KR,13/05/2024,,1
ES10,2024,1900032147,12/06/2024,12/06/2024,13:01:45,00340728,,EUR,,ZFIR004,,KR,13/05/2024,,1
ES10,2024,1900032148,12/06/2024,12/06/2024,13:01:45,00340728,,EUR,,ZFIR004,,KR,13/05/2024,,1
ES10,2024,1900032149,12/06/2024,12/06/2024,13:01:45,00340728,,EUR,,ZFIR004,,KR,13/05/2024,,1
ES10,2024,1900032150,12/06/2024,12/06/2024,13:01:45,00340728,,EUR,,ZFIR004,,KR,13/05/2024,,1
ES10,2024,1900032151,12/06/2024,12/06/2024,13:01:46,00340728,,EUR,,ZFIR004,,KR,13/05/2024,,1
ES10,2024,1900032152,12/06/2024,12/06/2024,13:01:46,00340728,,EUR,,ZFIR004,,KR,13/05/2024,,1
ES10,2024,1900032153,12/06/2024,12/06/2024,13:01:46,00340728,,EUR,,ZFIR004,,KR,20/05/2024,,1
ES10,2024,1900032154,12/06/2024,12/06/2024,13:01:46,00340728,,EUR,,ZFIR004,,KR,20/05/2024,,1
ES10,2024,1900032155,12/06/2024,12/06/2024,13:01:46,00340728,,EUR,,ZFIR004,,KR,20/05/2024,,1
ES10,2024,1900032156,12/06/2024,12/06/2024,13:01:46,00340728,,EUR,,ZFIR004,,KR,20/05/2024,,1
ES10,2024,1900032157,12/06/2024,12/06/2024,13:01:46,00340728,,EUR,,ZFIR004,,KR,20/05/2024,,1
ES10,2024,1900032158,12/06/2024,12/06/2024,13:01:46,00340728,,EUR,,ZFIR004,,KR,20/05/2024,,1
ES10,2024,1900032159,12/06/2024,12/06/2024,13:01:47,00340728,,EUR,,ZFIR004,,KR,20/05/2024,,1
ES10,2024,1900032160,12/06/2024,12/06/2024,13:01:47,00340728,,EUR,,ZFIR004,,KR,20/05/2024,,1
ES10,2024,1900032161,12/06/2024,12/06/2024,13:01:47,00340728,,EUR,,ZFIR004,,KR,27/05/2024,,1
ES10,2024,1900032162,12/06/2024,12/06/2024,13:01:47,00340728,,EUR,,ZFIR004,,KR,27/05/2024,,1
ES10,2024,1900032163,12/06/2024,12/06/2024,13:01:47,00340728,,EUR,,ZFIR004,,KR,27/05/2024,,1
ES10,2024,1900032164,12/06/2024,12/06/2024,13:01:47,00340728,,EUR,,ZFIR004,,KR,27/05/2024,,1
ES10,2024,1900032165,12/06/2024,12/06/2024,13:01:48,00340728,,EUR,,ZFIR004,,KR,27/05/2024,,1
ES10,2024,1900032166,12/06/2024,12/06/2024,13:01:48,00340728,,EUR,,ZFIR004,,KR,27/05/2024,,1
ES10,2024,1900032167,12/06/2024,12/06/2024,13:01:48,00340728,,EUR,,ZFIR004,,KR,27/05/2024,,1
ES10,2024,1900032168,12/06/2024,12/06/2024,13:01:48,00340728,,EUR,,ZFIR004,,KR,27/05/2024,,1
ES10,2024,1900032169,12/06/2024,12/06/2024,13:01:48,00340728,,EUR,,ZFIR004,,KR,27/05/2024,,1
ES10,2024,1900032170,12/06/2024,12/06/2024,14:12:13,10336299,Renting HP laptop,EUR,,FBR2,,KR,21/04/2024,,1
ES10,2024,1900032171,12/06/2024,12/06/2024,14:16:07,10336299,Renting HP laptop,EUR,,FBR2,,KR,21/04/2024,,1
ES10,2024,1900032172,12/06/2024,12/06/2024,14:18:10,10336299,Renting HP laptop,EUR,,FBR2,,KR,21/04/2024,,1
ES10,2024,1900032173,12/06/2024,12/06/2024,14:20:02,10336299,Renting HP laptop,EUR,,FBR2,,KR,21/04/2024,,1
ES10,2024,1900032174,12/06/2024,12/06/2024,14:27:40,10336299,,EUR,,FBR2,,KR,30/04/2024,,1
ES10,2024,1900032175,12/06/2024,12/06/2024,14:31:44,10336299,,EUR,,FBR2,,KR,29/04/2024,,1
ES10,2024,1900032176,12/06/2024,12/06/2024,14:40:18,10336299,,EUR,,FBR2,,KR,01/05/2024,,1
ES10,2024,1900032177,12/06/2024,12/06/2024,14:42:21,10336299,,EUR,,FBR2,,KR,01/05/2024,,1
ES10,2024,1900032178,12/06/2024,12/06/2024,14:49:03,10336299,Renting HP laptop,EUR,,FBR2,,KR,03/05/2024,,1
ES10,2024,1900032179,12/06/2024,12/06/2024,14:51:12,10336299,Renting HP laptop,EUR,,FBR2,,KR,03/05/2024,,1
ES10,2024,1900032180,12/06/2024,12/06/2024,14:55:41,10336299,,EUR,,FBR2,,KR,04/05/2024,,1
ES10,2024,1900032181,12/06/2024,12/06/2024,14:57:59,10336299,,EUR,,FBR2,,KR,04/05/2024,,1
ES10,2024,1900032182,12/06/2024,12/06/2024,15:06:01,10336299,21240126010102441,EUR,,FBR2,,KR,27/02/2024,,1
ES10,2024,95028204,13/06/2024,13/06/2024,9:37:51,RFC_USER,,EUR,,,,FT,06/05/2024,,1
ES10,2024,95028205,13/06/2024,13/06/2024,9:38:14,RFC_USER,,EUR,,,95028243,FT,06/05/2024,,1
ES10,2024,95028206,13/06/2024,13/06/2024,9:38:35,RFC_USER,,EUR,,,95028244,FT,06/05/2024,,1
ES10,2024,95028207,13/06/2024,13/06/2024,9:38:55,RFC_USER,,EUR,,,95028245,FT,06/05/2024,,1
ES10,2024,96001450,13/06/2024,13/06/2024,12:32:01,00340728,,EUR,,VF02,,AT,03/04/2024,,1
ES10,2024,96001451,13/06/2024,13/06/2024,12:32:49,00340728,,EUR,,VF02,,AT,03/04/2024,,1
