Diario,Per.,Nº asto.,F. ctble. asto.,F. entr.,Libro,Cuenta,Descr. cta.,Descr. apte.,Imp. ctble.,Imp. div. Debe,Imp. div. Haber,Ref. doc.,CodCli,Divisa,Usuario contab.,Business Unit
GRL,12,312400761,30/12/2024,02/01/2025,GE,623004,Asesores financieros,Notario Benito Martin,181.88,181.88,0,,1137,EUR,jmendez,01
GRL,12,312400761,30/12/2024,02/01/2025,GE,623004,Asesores financieros,Registro Mercantil de Madrid,28.72,28.72,0,,2355,EUR,jmendez,01
GRL,12,312400761,30/12/2024,02/01/2025,GE,623004,Asesores financieros,Registro Mercantil de Madrid,59.28,59.28,0,,2355,EUR,jmendez,01
GRL,12,312400761,30/12/2024,02/01/2025,GE,623009,HR Fees,Sisquella Solucions,193.64,193.64,0,,1011,EUR,jmendez,01
GRL,12,312400762,31/12/2024,02/01/2025,GE,662005,Intereses deudas con empresas del grupo,Prev. Intereses 202412,272004.8,272004.8,0,Prev. Intereses 202412,2202,EUR,silviamunoz,01
GRL,12,312400762,31/12/2024,02/01/2025,GE,514315,Intereses Cegid. SAS,Prev. Intereses 202412,-272004.8,0,272004.8,Prev. Intereses 202412,2202,EUR,silviamunoz,01
GRL,12,312400763,30/12/2024,02/01/2025,GE,602236,COS SaaS Grupo IC,Prev Fra CEGID,10967,10967,0,,2202,EUR,jmendez,01
GRL,12,312400763,30/12/2024,02/01/2025,GE,621221,Uno Interno SW IC,Prev Fra CEGID,3198.22,3198.22,0,,2202,EUR,jmendez,01
GRL,12,312400763,30/12/2024,02/01/2025,GE,403902,Fras.Pdtes.Recibir Grupo Internacional,Prev Fra CEGID,-25780.35,0,25780.35,,2202,EUR,jmendez,01
GRL,12,312400763,30/12/2024,02/01/2025,GE,602233,COS SaaS IaaS IC,Prev Fra CEGID,7985.21,7985.21,0,,2202,EUR,jmendez,01
GRL,12,312400763,30/12/2024,02/01/2025,GE,602255,COS Subscriptions IaaS IC,Prev Fra CEGID,3629.92,3629.92,0,,2202,EUR,jmendez,01
GRL,12,312400764,30/12/2024,02/01/2025,GE,623212,Management Fees-Cost IC,Prev Fra CEGID,-848963.14,0,848963.14,,2202,EUR,jmendez,01
GRL,12,312400764,30/12/2024,02/01/2025,GE,623210,Royalty charge Trademark-Cost IC,Prev Fra CEGID,-10245.2,0,10245.2,,2202,EUR,jmendez,01
GRL,12,312400764,30/12/2024,02/01/2025,GE,403902,Fras.Pdtes.Recibir Grupo Internacional,Prev Fra CEGID,859208.34,859208.34,0,,2202,EUR,jmendez,01
GRL,12,312400765,30/12/2024,02/01/2025,GE,433902,Fras.Pdtes.Emitir Grupo Internacional,Prev Fra a  Primavera,-322450.53,0,322450.53,,Q808,EUR,jmendez,01
GRL,12,312400765,30/12/2024,02/01/2025,GE,433902,Fras.Pdtes.Emitir Grupo Internacional,Prev Fra a  Primavera,4506.99,4506.99,0,,Q808,EUR,jmendez,01
GRL,12,312400765,30/12/2024,02/01/2025,GE,702255,Ingresos Subscriptions IaaS IC,Prev Fra a Diez,124961.54,124961.54,0,,A000,EUR,jmendez,01
GRL,12,312400765,30/12/2024,02/01/2025,GE,702255,Ingresos Subscriptions IaaS IC,Prev Fra a CDA,2913.05,2913.05,0,,A000,EUR,jmendez,01
GRL,12,312400765,30/12/2024,02/01/2025,GE,759221,Ingresos Uso interno SW IC,Prev Fra a Ekon,17445.47,17445.47,0,,A000,EUR,jmendez,01
GRL,12,312400765,30/12/2024,02/01/2025,GE,759221,Ingresos Uso interno SW IC,Prev Fra a Primavera,55935.68,55935.68,0,,Q808,EUR,jmendez,01
GRL,12,312400765,30/12/2024,02/01/2025,GE,702233,Ingresos SaaS IaaS IC,Prev Fra a Ekon,-288.12,0,288.12,,A000,EUR,jmendez,01
GRL,12,312400765,30/12/2024,02/01/2025,GE,702233,Ingresos SaaS IaaS IC,Prev Fra a GSE,3.14,3.14,0,,A000,EUR,jmendez,01
GRL,12,312400765,30/12/2024,02/01/2025,GE,702233,Ingresos SaaS IaaS IC,Prev Fra a Prosoft,34761.16,34761.16,0,,A000,EUR,jmendez,01
GRL,12,312400765,30/12/2024,02/01/2025,GE,702233,Ingresos SaaS IaaS IC,Prev Fra a Gestiona,1756.29,1756.29,0,,Q821,EUR,jmendez,01
GRL,12,312400765,30/12/2024,02/01/2025,GE,702233,Ingresos SaaS IaaS IC,Prev Fra a Primavera,265921.15,265921.15,0,,Q808,EUR,jmendez,01
GRL,12,312400765,30/12/2024,02/01/2025,GE,433901,Fras.Pdtes.Emitir Grupo España,Prev Fra a  Grupo,-179796.24,0,179796.24,,A000,EUR,jmendez,01
GRL,12,312400765,30/12/2024,02/01/2025,GE,433901,Fras.Pdtes.Emitir Grupo España,Prev Fra a  Grupo,-1756.29,0,1756.29,,Q821,EUR,jmendez,01
GRL,12,312400765,30/12/2024,02/01/2025,GE,702255,Ingresos Subscriptions IaaS IC,Prev Fra a Primavera,593.7,593.7,0,,Q808,EUR,jmendez,01
GRL,12,312400765,30/12/2024,02/01/2025,GE,702236,Ingresos SaaS Grupo IC,Prev Fra a Ekon,-6460.01,0,6460.01,,A000,EUR,jmendez,01
GRL,12,312400765,30/12/2024,02/01/2025,GE,433901,Fras.Pdtes.Emitir Grupo España,Prev Fra a  Grupo,6460.01,6460.01,0,,A000,EUR,jmendez,01
GRL,12,312400765,30/12/2024,02/01/2025,GE,702236,Ingresos SaaS Grupo IC,Prev Fra a Primavera,-4506.99,0,4506.99,,Q808,EUR,jmendez,01
GRL,12,312400766,31/12/2024,02/01/2025,GE,640003,Objetivos,Anul.Prev.Bonus,-22916.67,0,22916.67,,,EUR,ojeda,01
GRL,12,312400766,31/12/2024,02/01/2025,GE,465010,Bonus accrual current year,Anul.Prev.Bonus,45833.33,45833.33,0,,,EUR,ojeda,01
GRL,12,312400766,31/12/2024,02/01/2025,GE,640003,Objetivos,Anul.Prev.Bonus,-22916.67,0,22916.67,,,EUR,ojeda,01
GRL,12,312400766,31/12/2024,02/01/2025,GE,465010,Bonus accrual current year,Anul.Prev.Bonus,8250,8250,0,,,EUR,ojeda,01
GRL,12,312400766,31/12/2024,02/01/2025,GE,640003,Objetivos,Anul.Prev.Bonus,-44000,0,44000,,,EUR,ojeda,01
GRL,12,312400766,31/12/2024,02/01/2025,GE,465010,Bonus accrual current year,Anul.Prev.Bonus,18333.33,18333.33,0,,,EUR,ojeda,01
GRL,12,312400766,31/12/2024,02/01/2025,GE,640003,Objetivos,Anul.Prev.Bonus,-20166.67,0,20166.67,,,EUR,ojeda,01
GRL,12,312400766,31/12/2024,02/01/2025,GE,465010,Bonus accrual current year,Anul.Prev.Bonus,39751.25,39751.25,0,,,EUR,ojeda,01
GRL,12,312400766,31/12/2024,02/01/2025,GE,640003,Objetivos,Anul.Prev.Bonus,-22673.75,0,22673.75,,,EUR,ojeda,01
GRL,12,312400766,31/12/2024,02/01/2025,GE,465010,Bonus accrual current year,Anul.Prev.Bonus,12833.33,12833.33,0,,,EUR,ojeda,01
GRL,12,312400766,31/12/2024,02/01/2025,GE,640003,Objetivos,Anul.Prev.Bonus,-9166.67,0,9166.67,,,EUR,ojeda,01
GRL,12,312400766,31/12/2024,02/01/2025,GE,465010,Bonus accrual current year,Anul.Prev.Bonus,4583.33,4583.33,0,,,EUR,ojeda,01
GRL,12,312400766,31/12/2024,02/01/2025,GE,640003,Objetivos,Anul.Prev.Bonus,-206035,0,206035,,,EUR,ojeda,01
GRL,12,312400766,31/12/2024,02/01/2025,GE,465010,Bonus accrual current year,Anul.Prev.Bonus,22916.67,22916.67,0,,,EUR,ojeda,01
GRL,12,312400766,31/12/2024,02/01/2025,GE,640003,Objetivos,Anul.Prev.Bonus,-98633.33,0,98633.33,,,EUR,ojeda,01
GRL,12,312400766,31/12/2024,02/01/2025,GE,465010,Bonus accrual current year,Anul.Prev.Bonus,22916.67,22916.67,0,,,EUR,ojeda,01
GRL,12,312400766,31/12/2024,02/01/2025,GE,640003,Objetivos,Anul.Prev.Bonus,-45833.33,0,45833.33,,,EUR,ojeda,01
GRL,12,312400766,31/12/2024,02/01/2025,GE,465010,Bonus accrual current year,Anul.Prev.Bonus,44000,44000,0,,,EUR,ojeda,01
GRL,12,312400766,31/12/2024,02/01/2025,GE,640003,Objetivos,Anul.Prev.Bonus,-8250,0,8250,,,EUR,ojeda,01
GRL,12,312400766,31/12/2024,02/01/2025,GE,465010,Bonus accrual current year,Anul.Prev.Bonus,20166.67,20166.67,0,,,EUR,ojeda,01
GRL,12,312400766,31/12/2024,02/01/2025,GE,640003,Objetivos,Anul.Prev.Bonus,-18333.33,0,18333.33,,,EUR,ojeda,01
GRL,12,312400766,31/12/2024,02/01/2025,GE,465010,Bonus accrual current year,Anul.Prev.Bonus,22673.75,22673.75,0,,,EUR,ojeda,01
GRL,12,312400766,31/12/2024,02/01/2025,GE,640003,Objetivos,Anul.Prev.Bonus,-39751.25,0,39751.25,,,EUR,ojeda,01
GRL,12,312400766,31/12/2024,02/01/2025,GE,465010,Bonus accrual current year,Anul.Prev.Bonus,9166.67,9166.67,0,,,EUR,ojeda,01
GRL,12,312400766,31/12/2024,02/01/2025,GE,640003,Objetivos,Anul.Prev.Bonus,-12833.33,0,12833.33,,,EUR,ojeda,01
GRL,12,312400766,31/12/2024,02/01/2025,GE,465010,Bonus accrual current year,Anul.Prev.Bonus,206035,206035,0,,,EUR,ojeda,01
GRL,12,312400766,31/12/2024,02/01/2025,GE,640003,Objetivos,Anul.Prev.Bonus,-4583.33,0,4583.33,,,EUR,ojeda,01
GRL,12,312400766,31/12/2024,02/01/2025,GE,465010,Bonus accrual current year,Anul.Prev.Bonus,98633.33,98633.33,0,,,EUR,ojeda,01
GRL,12,312400767,30/12/2024,03/01/2025,GE,602233,COS SaaS IaaS IC,Acens Prev Fra CEGID,377952.17,377952.17,0,,2202,EUR,jmendez,01
GRL,12,312400767,30/12/2024,03/01/2025,GE,621221,Uno Interno SW IC,Acens Prev Fra CEGID,2440.99,2440.99,0,,2202,EUR,jmendez,01
GRL,12,312400767,30/12/2024,03/01/2025,GE,403902,Fras.Pdtes.Recibir Grupo Internacional,Acens Prev Fra CEGID,-380393.16,0,380393.16,,2202,EUR,jmendez,01
GRL,12,312400768,30/12/2024,03/01/2025,GE,702233,Ingresos SaaS IaaS IC,Acens Prev Fra a Ekon,-245532.07,0,245532.07,,A000,EUR,jmendez,01
GRL,12,312400768,30/12/2024,03/01/2025,GE,433901,Fras.Pdtes.Emitir Grupo España,Acens Prev Fra a  Grupo España,301432,301432,0,,A000,EUR,jmendez,01
GRL,12,312400768,30/12/2024,03/01/2025,GE,702233,Ingresos SaaS IaaS IC,Acnes Prev Fra a Billage,-9494.22,0,9494.22,,A000,EUR,jmendez,01
GRL,12,312400768,30/12/2024,03/01/2025,GE,433902,Fras.Pdtes.Emitir Grupo Internacional,Acens Prev Fra a Primavera,76520.18,76520.18,0,,Q808,EUR,jmendez,01
GRL,12,312400768,30/12/2024,03/01/2025,GE,702233,Ingresos SaaS IaaS IC,Acens Prev Fra a Contasimple,-21496.86,0,21496.86,,A000,EUR,jmendez,01
GRL,12,312400768,30/12/2024,03/01/2025,GE,433902,Fras.Pdtes.Emitir Grupo Internacional,Acens Prev Fra a Eticadata,2440.99,2440.99,0,,Q997,EUR,jmendez,01
GRL,12,312400768,30/12/2024,03/01/2025,GE,702233,Ingresos SaaS IaaS IC,Acens Prev Fra a GSE,-22710.61,0,22710.61,,A000,EUR,jmendez,01
GRL,12,312400768,30/12/2024,03/01/2025,GE,702233,Ingresos SaaS IaaS IC,Acens Prev Fra a Profiture,-2198.24,0,2198.24,,A000,EUR,jmendez,01
GRL,12,312400768,30/12/2024,03/01/2025,GE,702233,Ingresos SaaS IaaS IC,Acens Prev Fra a Primavera,-76520.18,0,76520.18,,Q808,EUR,jmendez,01
GRL,12,312400768,30/12/2024,03/01/2025,GE,759221,Ingresos Uso interno SW IC,Acens Prev Fra a Eticadata,-2440.99,0,2440.99,,Q997,EUR,jmendez,01
GRL,12,312400769,31/12/2024,03/01/2025,GE,465010,Bonus accrual current year,Prev.Bonus,-87416.25,0,87416.25,,,EUR,ojeda,01
GRL,12,312400769,31/12/2024,03/01/2025,GE,640003,Objetivos,Prev.Bonus,12885.87,12885.87,0,,,EUR,ojeda,01
GRL,12,312400769,31/12/2024,03/01/2025,GE,465010,Bonus accrual current year,Prev.Bonus,-27760,0,27760,,,EUR,ojeda,01
GRL,12,312400769,31/12/2024,03/01/2025,GE,640003,Objetivos,Prev.Bonus,157500.3,157500.3,0,,,EUR,ojeda,01
GRL,12,312400769,31/12/2024,03/01/2025,GE,465010,Bonus accrual current year,Prev.Bonus,-51875.23,0,51875.23,,,EUR,ojeda,01
GRL,12,312400769,31/12/2024,03/01/2025,GE,640003,Objetivos,Prev.Bonus,33647.5,33647.5,0,,,EUR,ojeda,01
GRL,12,312400769,31/12/2024,03/01/2025,GE,465010,Bonus accrual current year,Prev.Bonus,-13382,0,13382,,,EUR,ojeda,01
GRL,12,312400769,31/12/2024,03/01/2025,GE,640003,Objetivos,Prev.Bonus,3494.4,3494.4,0,,,EUR,ojeda,01
GRL,12,312400769,31/12/2024,03/01/2025,GE,465010,Bonus accrual current year,Prev.Bonus,-12885.87,0,12885.87,,,EUR,ojeda,01
GRL,12,312400769,31/12/2024,03/01/2025,GE,640003,Objetivos,Prev.Bonus,56161.05,56161.05,0,,,EUR,ojeda,01
GRL,12,312400769,31/12/2024,03/01/2025,GE,465010,Bonus accrual current year,Prev.Bonus,-157500.3,0,157500.3,,,EUR,ojeda,01
GRL,12,312400769,31/12/2024,03/01/2025,GE,640003,Objetivos,Prev.Bonus,9520,9520,0,,,EUR,ojeda,01
GRL,12,312400769,31/12/2024,03/01/2025,GE,465010,Bonus accrual current year,Prev.Bonus,-33647.5,0,33647.5,,,EUR,ojeda,01
GRL,12,312400769,31/12/2024,03/01/2025,GE,640003,Objetivos,Prev.Bonus,13621.64,13621.64,0,,,EUR,ojeda,01
GRL,12,312400769,31/12/2024,03/01/2025,GE,465010,Bonus accrual current year,Prev.Bonus,-3494.4,0,3494.4,,,EUR,ojeda,01
GRL,12,312400769,31/12/2024,03/01/2025,GE,640003,Objetivos,Prev.Bonus,11424,11424,0,,,EUR,ojeda,01
GRL,12,312400769,31/12/2024,03/01/2025,GE,465010,Bonus accrual current year,Prev.Bonus,-56161.05,0,56161.05,,,EUR,ojeda,01
GRL,12,312400769,31/12/2024,03/01/2025,GE,640003,Objetivos,Prev.Bonus,2761.59,2761.59,0,,,EUR,ojeda,01
GRL,12,312400769,31/12/2024,03/01/2025,GE,465010,Bonus accrual current year,Prev.Bonus,-9520,0,9520,,,EUR,ojeda,01
GRL,12,312400769,31/12/2024,03/01/2025,GE,640003,Objetivos,Prev.Bonus,87416.25,87416.25,0,,,EUR,ojeda,01
GRL,12,312400769,31/12/2024,03/01/2025,GE,465010,Bonus accrual current year,Prev.Bonus,-13621.64,0,13621.64,,,EUR,ojeda,01
GRL,12,312400769,31/12/2024,03/01/2025,GE,640003,Objetivos,Prev.Bonus,27760,27760,0,,,EUR,ojeda,01
GRL,12,312400769,31/12/2024,03/01/2025,GE,465010,Bonus accrual current year,Prev.Bonus,-11424,0,11424,,,EUR,ojeda,01
GRL,12,312400769,31/12/2024,03/01/2025,GE,640003,Objetivos,Prev.Bonus,51875.23,51875.23,0,,,EUR,ojeda,01
GRL,12,312400769,31/12/2024,03/01/2025,GE,465010,Bonus accrual current year,Prev.Bonus,-2761.59,0,2761.59,,,EUR,ojeda,01
GRL,12,312400769,31/12/2024,03/01/2025,GE,640003,Objetivos,Prev.Bonus,13382,13382,0,,,EUR,ojeda,01
GRL,12,312400770,31/12/2024,03/01/2025,GE,472000,H.P..IVA Soportado Oper.Interiores,Iva diciembre 2024,-338409.94,0,338409.94,,,EUR,ojeda,01
GRL,12,312400770,31/12/2024,03/01/2025,GE,477000,H.P.. IVA Repercutido,Iva diciembre 2024,372215.79,372215.79,0,,,EUR,ojeda,01
GRL,12,312400770,31/12/2024,03/01/2025,GE,475000,H.P.. Acreedor por IVA,Iva diciembre 2024,-33805.85,0,33805.85,,,EUR,ojeda,01
GRL,12,312400771,30/12/2024,03/01/2025,GE,410900,Acreedores. facturas pendientes de recib,Finders fees,-200000,0,200000,,,EUR,jmendez,01
GRL,12,312400771,30/12/2024,03/01/2025,GE,623094,Otros Asesores,Finders fees,200000,200000,0,,,EUR,jmendez,01
GRL,12,312400772,30/12/2024,04/01/2025,GE,640007,Seguros Médicos Personal,IFPR 2024,4512.76,4512.76,0,,,EUR,jmendez,01
GRL,12,312400772,30/12/2024,04/01/2025,GE,475100,I.R.P.F.,IFPR 2024,-4512.76,0,4512.76,,,EUR,jmendez,01
GRL,12,312400773,30/12/2024,04/01/2025,GE,410900,Acreedores. facturas pendientes de recib,SALESFORCE,-984.24,0,984.24,,,EUR,jmendez,01
GRL,12,312400773,30/12/2024,04/01/2025,GE,623097,Cegid Salesforce Integration,SALESFORCE,984.24,984.24,0,,2203,EUR,jmendez,01
GRL,12,312400774,31/12/2024,07/01/2025,GE,217000,Equipos para Procesos de Información,,-1844.14,0,1844.14,,,EUR,ojeda,01
GRL,12,312400774,31/12/2024,07/01/2025,GE,281700,A.A.de Equipos Para Procesos de Informac,,1844.14,1844.14,0,,,EUR,ojeda,01
GRL,12,312400774,31/12/2024,07/01/2025,GE,217000,Equipos para Procesos de Información,,-1282.37,0,1282.37,,,EUR,ojeda,01
GRL,12,312400774,31/12/2024,07/01/2025,GE,281700,A.A.de Equipos Para Procesos de Informac,,1282.37,1282.37,0,,,EUR,ojeda,01
GRL,12,312400775,31/12/2024,07/01/2025,GE,217000,Equipos para Procesos de Información,,-613.65,0,613.65,,,EUR,ojeda,01
GRL,12,312400775,31/12/2024,07/01/2025,GE,281700,A.A.de Equipos Para Procesos de Informac,,613.65,613.65,0,,,EUR,ojeda,01
GRL,12,312400775,31/12/2024,07/01/2025,GE,217000,Equipos para Procesos de Información,,-613.65,0,613.65,,,EUR,ojeda,01
GRL,12,312400775,31/12/2024,07/01/2025,GE,281700,A.A.de Equipos Para Procesos de Informac,,613.65,613.65,0,,,EUR,ojeda,01
GRL,12,312400775,31/12/2024,07/01/2025,GE,217000,Equipos para Procesos de Información,,-828.85,0,828.85,,,EUR,ojeda,01
GRL,12,312400775,31/12/2024,07/01/2025,GE,281700,A.A.de Equipos Para Procesos de Informac,,828.85,828.85,0,,,EUR,ojeda,01
GRL,12,312400775,31/12/2024,07/01/2025,GE,217000,Equipos para Procesos de Información,,-828.85,0,828.85,,,EUR,ojeda,01
GRL,12,312400775,31/12/2024,07/01/2025,GE,281700,A.A.de Equipos Para Procesos de Informac,,828.85,828.85,0,,,EUR,ojeda,01
GRL,12,312400775,31/12/2024,07/01/2025,GE,217000,Equipos para Procesos de Información,,-946.62,0,946.62,,,EUR,ojeda,01
GRL,12,312400775,31/12/2024,07/01/2025,GE,281700,A.A.de Equipos Para Procesos de Informac,,946.62,946.62,0,,,EUR,ojeda,01
GRL,12,312400775,31/12/2024,07/01/2025,GE,217000,Equipos para Procesos de Información,,-946.62,0,946.62,,,EUR,ojeda,01
GRL,12,312400775,31/12/2024,07/01/2025,GE,281700,A.A.de Equipos Para Procesos de Informac,,946.62,946.62,0,,,EUR,ojeda,01
GRL,12,312400776,31/12/2024,07/01/2025,GE,217000,Equipos para Procesos de Información,,-839.61,0,839.61,,,EUR,ojeda,01
GRL,12,312400776,31/12/2024,07/01/2025,GE,281700,A.A.de Equipos Para Procesos de Informac,,839.61,839.61,0,,,EUR,ojeda,01
GRL,12,312400777,31/12/2024,07/01/2025,GE,217000,Equipos para Procesos de Información,,-1908.09,0,1908.09,,,EUR,ojeda,01
GRL,12,312400777,31/12/2024,07/01/2025,GE,281700,A.A.de Equipos Para Procesos de Informac,,1908.09,1908.09,0,,,EUR,ojeda,01
GRL,12,312400778,31/12/2024,07/01/2025,GE,649001,Comedor de empresa y ticket restaurante,Repartos EKOB,93.69,93.69,0,,,EUR,ojeda,01
GRL,12,312400778,31/12/2024,07/01/2025,GE,649001,Comedor de empresa y ticket restaurante,Repartos EKOB,46.9,46.9,0,,,EUR,ojeda,01
GRL,12,312400778,31/12/2024,07/01/2025,GE,649001,Comedor de empresa y ticket restaurante,Repartos EKOB,140.58,140.58,0,,,EUR,ojeda,01
GRL,12,312400778,31/12/2024,07/01/2025,GE,649001,Comedor de empresa y ticket restaurante,Repartos EKOB,93.67,93.67,0,,,EUR,ojeda,01
GRL,12,312400778,31/12/2024,07/01/2025,GE,649001,Comedor de empresa y ticket restaurante,Repartos EKOB,84.4,84.4,0,,,EUR,ojeda,01
GRL,12,312400778,31/12/2024,07/01/2025,GE,649001,Comedor de empresa y ticket restaurante,Repartos EKOB,187.48,187.48,0,,,EUR,ojeda,01
GRL,12,312400778,31/12/2024,07/01/2025,GE,649009,Otros Gastos sociales con personal,Repartos EKOB,-1092.92,0,1092.92,,,EUR,ojeda,01
GRL,12,312400778,31/12/2024,07/01/2025,GE,649009,Otros Gastos sociales con personal,Repartos EKOB,31315.7,31315.7,0,,,EUR,ojeda,01
GRL,12,312400778,31/12/2024,07/01/2025,GE,649009,Otros Gastos sociales con personal,Repartos EKOB,-4368.54,0,4368.54,,,EUR,ojeda,01
GRL,12,312400778,31/12/2024,07/01/2025,GE,649009,Otros Gastos sociales con personal,Repartos EKOB,-1092.92,0,1092.92,,,EUR,ojeda,01
GRL,12,312400778,31/12/2024,07/01/2025,GE,649009,Otros Gastos sociales con personal,Repartos EKOB,-2182.7,0,2182.7,,,EUR,ojeda,01
GRL,12,312400778,31/12/2024,07/01/2025,GE,649009,Otros Gastos sociales con personal,Repartos EKOB,-1092.92,0,1092.92,,,EUR,ojeda,01
GRL,12,312400778,31/12/2024,07/01/2025,GE,649009,Otros Gastos sociales con personal,Repartos EKOB,-1092.92,0,1092.92,,,EUR,ojeda,01
GRL,12,312400778,31/12/2024,07/01/2025,GE,649009,Otros Gastos sociales con personal,Repartos EKOB,-9692.21,0,9692.21,,,EUR,ojeda,01
GRL,12,312400778,31/12/2024,07/01/2025,GE,649001,Comedor de empresa y ticket restaurante,Repartos EKOB,-1343.94,0,1343.94,,,EUR,ojeda,01
GRL,12,312400778,31/12/2024,07/01/2025,GE,649009,Otros Gastos sociales con personal,Repartos EKOB,-2182.7,0,2182.7,,,EUR,ojeda,01
GRL,12,312400778,31/12/2024,07/01/2025,GE,649009,Otros Gastos sociales con personal,Repartos EKOB,-1092.92,0,1092.92,,,EUR,ojeda,01
GRL,12,312400778,31/12/2024,07/01/2025,GE,649009,Otros Gastos sociales con personal,Repartos EKOB,-3275.62,0,3275.62,,,EUR,ojeda,01
GRL,12,312400778,31/12/2024,07/01/2025,GE,649009,Otros Gastos sociales con personal,Repartos EKOB,-2182.7,0,2182.7,,,EUR,ojeda,01
GRL,12,312400778,31/12/2024,07/01/2025,GE,649009,Otros Gastos sociales con personal,Repartos EKOB,-1966.63,0,1966.63,,,EUR,ojeda,01
GRL,12,312400778,31/12/2024,07/01/2025,GE,649001,Comedor de empresa y ticket restaurante,Repartos EKOB,46.9,46.9,0,,,EUR,ojeda,01
GRL,12,312400778,31/12/2024,07/01/2025,GE,649001,Comedor de empresa y ticket restaurante,Repartos EKOB,93.67,93.67,0,,,EUR,ojeda,01
GRL,12,312400778,31/12/2024,07/01/2025,GE,649001,Comedor de empresa y ticket restaurante,Repartos EKOB,46.9,46.9,0,,,EUR,ojeda,01
GRL,12,312400778,31/12/2024,07/01/2025,GE,649001,Comedor de empresa y ticket restaurante,Repartos EKOB,46.9,46.9,0,,,EUR,ojeda,01
GRL,12,312400778,31/12/2024,07/01/2025,GE,649001,Comedor de empresa y ticket restaurante,Repartos EKOB,415.95,415.95,0,,,EUR,ojeda,01
GRL,12,312400778,31/12/2024,07/01/2025,GE,649001,Comedor de empresa y ticket restaurante,Repartos EKOB,46.9,46.9,0,,,EUR,ojeda,01
GRL,12,312400779,31/12/2024,07/01/2025,GE,640007,Seguros Médicos Personal,IRPF 2024,335.2,335.2,0,,,EUR,ojeda,01
GRL,12,312400779,31/12/2024,07/01/2025,GE,640007,Seguros Médicos Personal,IRPF 2024,77.86,77.86,0,,,EUR,ojeda,01
GRL,12,312400779,31/12/2024,07/01/2025,GE,640007,Seguros Médicos Personal,IRPF 2024,471.38,471.38,0,,,EUR,ojeda,01
GRL,12,312400779,31/12/2024,07/01/2025,GE,640007,Seguros Médicos Personal,IRPF 2024,488.22,488.22,0,,,EUR,ojeda,01
GRL,12,312400779,31/12/2024,07/01/2025,GE,640007,Seguros Médicos Personal,IRPF 2024,378.37,378.37,0,,,EUR,ojeda,01
GRL,12,312400779,31/12/2024,07/01/2025,GE,640007,Seguros Médicos Personal,IRPF 2024,417.07,417.07,0,,,EUR,ojeda,01
GRL,12,312400779,31/12/2024,07/01/2025,GE,640007,Seguros Médicos Personal,IRPF 2024,373.74,373.74,0,,,EUR,ojeda,01
GRL,12,312400779,31/12/2024,07/01/2025,GE,640007,Seguros Médicos Personal,IRPF 2024,1181.06,1181.06,0,,,EUR,ojeda,01
GRL,12,312400779,31/12/2024,07/01/2025,GE,640007,Seguros Médicos Personal,IRPF 2024,588.48,588.48,0,,,EUR,ojeda,01
GRL,12,312400779,31/12/2024,07/01/2025,GE,640007,Seguros Médicos Personal,IRPF 2024,201.38,201.38,0,,,EUR,ojeda,01
GRL,12,312400779,31/12/2024,07/01/2025,GE,640007,Seguros Médicos Personal,IRPF 2024,-4512.76,0,4512.76,,,EUR,ojeda,01
GRL,12,312400780,30/12/2024,07/01/2025,GE,052100,Deudas c/p,IFRS 16,6132.24,6132.24,0,,,EUR,jmendez,01
GRL,12,312400780,30/12/2024,07/01/2025,GE,017100,Deudas a l/p,IFRS 16,-6132.24,0,6132.24,,,EUR,jmendez,01
GRL,12,312400781,31/12/2024,07/01/2025,GE,641001,Indemnizaciones,Prev.Indemnización,120000,120000,0,,,EUR,ojeda,01
GRL,12,312400781,31/12/2024,07/01/2025,GE,465009,Provisiones varias,Prev.Indemnización,-120000,0,120000,,,EUR,ojeda,01
GRL,12,312400782,30/12/2024,07/01/2025,GE,630001,IS Beneficios,Provision IS 2024,2088032.83,2088032.83,0,,,EUR,jmendez,01
GRL,12,312400782,30/12/2024,07/01/2025,GE,630100,Impuesto Diferido,Provision IS 2024,-1789967.64,0,1789967.64,,,EUR,jmendez,01
GRL,12,312400782,30/12/2024,07/01/2025,GE,474090,H.P. deudora a L/ ISS diferido,Provision IS 2024,1789967.64,1789967.64,0,,,EUR,jmendez,01
GRL,12,312400782,30/12/2024,07/01/2025,GE,475200,H.P. acreedora ISS,Provision IS 2024,-2088032.83,0,2088032.83,,,EUR,jmendez,01
NG,12,572400057,16/12/2024,15/12/2024,GE,465005,Remuneraciones pendientes de pago antici,Pendiente Nota  68796,-111.5,0,111.5,68796,,EUR,aelmouka,00
NG,12,572400057,16/12/2024,15/12/2024,GE,465005,Remuneraciones pendientes de pago antici,Pendiente Nota  68762,-205.74,0,205.74,68762,,EUR,aelmouka,01
NG,12,572400057,16/12/2024,15/12/2024,GE,465005,Remuneraciones pendientes de pago antici,Pendiente Nota  68784,-213,0,213,68784,,EUR,aelmouka,01
NG,12,572400057,16/12/2024,15/12/2024,GE,465005,Remuneraciones pendientes de pago antici,Pendiente Nota  68792,-109.27,0,109.27,68792,,EUR,aelmouka,01
NG,12,572400057,16/12/2024,15/12/2024,GE,465005,Remuneraciones pendientes de pago antici,Pendiente Nota  68746,-69.54,0,69.54,68746,,EUR,aelmouka,01
NG,12,572400057,16/12/2024,15/12/2024,GE,465005,Remuneraciones pendientes de pago antici,Pendiente Nota  68773,-300.27,0,300.27,68773,,EUR,aelmouka,01
