Asiento,Comentario,Descripción,Cuenta,Debe,Haber
251751,Pillalos tiayde s/fra.2024/14/AZ,PILLALOS TIAYDE. S.L.,4000619,,1.903.50 
251751,Pillalos tiayde s/fra.2024/14/AZ,HDA.P.IVA SOPORTADO      ,4720000,173.05 ,
251751,Pillalos tiayde s/fra.2024/14/AZ,COMIDAS EMPLEADOS,6292100,1.730.45 ,
251753,Faine Boada s/fra.11401,FAINE BOADAS. S. L.,4100106,,2.412.74 
251753,Faine Boada s/fra.11401,HDA.P.IVA SOPORTADO      ,4720000,418.74 ,
251753,Faine Boada s/fra.11401,MATERIAL DE OFICINA      ,6292000,1.994.00 ,
251754,Morison ACM Auditores s/fra.2324-00150,MORISON ACPM AUDITORES. S.L.P.,4000824,,12.705.00 
251754,Morison ACM Auditores s/fra.2324-00150,HDA.P.IVA SOPORTADO      ,4720000,2.205.00 ,
251754,Morison ACM Auditores s/fra.2324-00150,SERV.PROFES.INDEPENDIENT.,6230000,10.500.00 ,
251755,Tintorerias roma s/fra.141-2400493,TINTORERIA ROMA. S.L.,4000789,,83.90 
251755,Tintorerias roma s/fra.141-2400493,HDA.P.IVA SOPORTADO      ,4720000,14.56 ,
251755,Tintorerias roma s/fra.141-2400493,OTROS SERVICIOS          ,6290000,69.34 ,
251756,Enrique Salamero s/fra.92/2024,ENRIQUE SALAMERO LAORDEN,4100364,,8.794.77 
251756,Enrique Salamero s/fra.92/2024,HDA.P. RETENCION PROFESIONALES,4751300,,1.244.54 
251756,Enrique Salamero s/fra.92/2024,HDA.P.IVA SOPORTADO      ,4720000,1.742.36 ,
251756,Enrique Salamero s/fra.92/2024,ENRIQUE SALAMERO LARODEN,6070364,8.296.95 ,
251757,Javier Julia s/fra.92/2024,JAVIER JULIA CORUJO,4100365,,8.794.77 
251757,Javier Julia s/fra.92/2024,HDA.P. RETENCION PROFESIONALES,4751300,,1.244.54 
251757,Javier Julia s/fra.92/2024,HDA.P.IVA SOPORTADO      ,4720000,1.742.36 ,
251757,Javier Julia s/fra.92/2024,JAVIER JULIA CORUJO,6070365,8.296.95 ,
251758,Francisco Boada s/fra.92/2024,FRANCISCO BOADA ROS,4100366,,8.794.77 
251758,Francisco Boada s/fra.92/2024,HDA.P. RETENCION PROFESIONALES,4751300,,1.244.54 
251758,Francisco Boada s/fra.92/2024,HDA.P.IVA SOPORTADO      ,4720000,1.742.36 ,
251758,Francisco Boada s/fra.92/2024,FRANCISCO BOADA ROS,6070366,8.296.95 ,
251759,Juan González Pedrol s/fra.5,JUAN GONZALEZ PEDROL,4100436,,79.00 
251759,Juan González Pedrol s/fra.5,HDA.P. RETENCION PROFESIONALES,4751300,,11.18 
251759,Juan González Pedrol s/fra.5,HDA.P.IVA SOPORTADO      ,4720000,15.65 ,
251759,Juan González Pedrol s/fra.5,JUAN GONZALEZ PEDROL,6070436,74.53 ,
251760,Carlos Tellez s/fra.0288,CARLOS TELLEZ ISLA,4100018,,26.973.27 
251760,Carlos Tellez s/fra.0288,HDA.P. RETENCION PROFESIONALES,4751300,,3.816.97 
251760,Carlos Tellez s/fra.0288,HDA.P.IVA SOPORTADO      ,4720000,5.343.76 ,
251760,Carlos Tellez s/fra.0288,CARLOS TELLEZ,6070018,25.446.48 ,
251761,Enrique Salamero s/fra.93/2024,ENRIQUE SALAMERO LAORDEN,4100364,,26.973.27 
251761,Enrique Salamero s/fra.93/2024,HDA.P. RETENCION PROFESIONALES,4751300,,3.816.97 
251761,Enrique Salamero s/fra.93/2024,HDA.P.IVA SOPORTADO      ,4720000,5.343.76 ,
251761,Enrique Salamero s/fra.93/2024,ENRIQUE SALAMERO LARODEN,6070364,25.446.48 ,
251762,Enrique Ugalde s/fra.0256,ENRIQUE UGALDE REBOLLO,4100025,,26.973.27 
251762,Enrique Ugalde s/fra.0256,HDA.P. RETENCION PROFESIONALES,4751300,,3.816.97 
251762,Enrique Ugalde s/fra.0256,HDA.P.IVA SOPORTADO      ,4720000,5.343.76 ,
251762,Enrique Ugalde s/fra.0256,ENRIQUE UGALDE REBOLLO,6070025,25.446.48 ,
251763,Fernando Sebastian s/fra.0277,FERNANDO SEBASTIAN SANZ,4100016,,26.973.27 
251763,Fernando Sebastian s/fra.0277,HDA.P. RETENCION PROFESIONALES,4751300,,3.816.97 
251763,Fernando Sebastian s/fra.0277,HDA.P.IVA SOPORTADO      ,4720000,5.343.76 ,
251763,Fernando Sebastian s/fra.0277,FERNANDO SEBASTIAN,6070016,25.446.48 ,
251764,Francisco Boada s/fra.93/2024,FRANCISCO BOADA ROS,4100366,,26.973.27 
251764,Francisco Boada s/fra.93/2024,HDA.P. RETENCION PROFESIONALES,4751300,,3.816.97 
251764,Francisco Boada s/fra.93/2024,HDA.P.IVA SOPORTADO      ,4720000,5.343.76 ,
251764,Francisco Boada s/fra.93/2024,FRANCISCO BOADA ROS,6070366,25.446.48 ,
251765,Javier Julia s/fra.93/2024,JAVIER JULIA CORUJO,4100365,,26.973.27 
251765,Javier Julia s/fra.93/2024,HDA.P. RETENCION PROFESIONALES,4751300,,3.816.97 
251765,Javier Julia s/fra.93/2024,HDA.P.IVA SOPORTADO      ,4720000,5.343.76 ,
251765,Javier Julia s/fra.93/2024,JAVIER JULIA CORUJO,6070365,25.446.48 ,
251766,Jorge Lucaya s/fra.14,LUCAYA FORCADA. FRANCISCO JORGE,4100189,,58.105.67 
251766,Jorge Lucaya s/fra.14,HDA.P. RETENCION PROFESIONALES,4751300,,8.222.50 
251766,Jorge Lucaya s/fra.14,HDA.P.IVA SOPORTADO      ,4720000,11.511.50 ,
251766,Jorge Lucaya s/fra.14,LUCAYA FORCADA. JORGE FRANCISCO,6070189,54.816.67 ,
251767,Victor Mata s/fra.0294,VICTOR MATA BATLLE,4100011,,26.973.27 
251767,Victor Mata s/fra.0294,HDA.P. RETENCION PROFESIONALES,4751300,,3.816.97 
251767,Victor Mata s/fra.0294,HDA.P.IVA SOPORTADO      ,4720000,5.343.76 ,
251767,Victor Mata s/fra.0294,VICTOR MATA,6070011,25.446.48 ,
251768,Xavier Escudero s/fra.0291,XAVIER ESCUDERO RAFAS,4100009,,26.973.27 
251768,Xavier Escudero s/fra.0291,HDA.P. RETENCION PROFESIONALES,4751300,,3.816.97 
251768,Xavier Escudero s/fra.0291,HDA.P.IVA SOPORTADO      ,4720000,5.343.76 ,
251768,Xavier Escudero s/fra.0291,XAVIER ESCUDERO,6070009,25.446.48 ,
251769,Juan Gonzalez Pedrol s/fra.6,JUAN GONZALEZ PEDROL,4100436,,26.973.27 
251769,Juan Gonzalez Pedrol s/fra.6,HDA.P. RETENCION PROFESIONALES,4751300,,3.816.97 
251769,Juan Gonzalez Pedrol s/fra.6,HDA.P.IVA SOPORTADO      ,4720000,5.343.76 ,
251769,Juan Gonzalez Pedrol s/fra.6,JUAN GONZALEZ PEDROL,6070436,25.446.48 ,
251770,Inmobiliaria colonial  s/fra.2401003624,INMOBILIARIA COLONIAL. S.A.,4100186,,27.688.09 
251770,Inmobiliaria colonial  s/fra.2401003624,HDA.P.IVA SOPORTADO      ,4720000,4.805.37 ,
251770,Inmobiliaria colonial  s/fra.2401003624,ARRENDAMIENTOS           ,6210000,22.882.72 ,
251771,Inmobiliaria colonial  s/fra.2401003625,INMOBILIARIA COLONIAL. S.A.,4100186,,258.78 
251771,Inmobiliaria colonial  s/fra.2401003625,HDA.P.IVA SOPORTADO      ,4720000,44.91 ,
251771,Inmobiliaria colonial  s/fra.2401003625,SUMINISTROS Y GASTOS DE COMUNIDAD,6210001,213.87 ,
251772,New espresso s/fra.950/0012813,NEW ESPRESSO. S.L.,4000652,,195.80 
251772,New espresso s/fra.950/0012813,HDA.P.IVA SOPORTADO      ,4720000,17.80 ,
251772,New espresso s/fra.950/0012813,ALIMENTACIÓN,6291900,178.00 ,
251773,El taller de la limpieza s/fra.20240239,EL TALLER DE LA LIMPIEZA. S.L.,4000072,,2.509.90 
251773,El taller de la limpieza s/fra.20240239,HDA.P.IVA SOPORTADO      ,4720000,435.60 ,
251773,El taller de la limpieza s/fra.20240239,LIMPIEZA,6291500,2.074.30 ,
251774,La vanguardia s/fra.1150623865,LA VANGUARDIA,4000303,,11.90 
251774,La vanguardia s/fra.1150623865,HDA.P.IVA SOPORTADO      ,4720000,0.46 ,
251774,La vanguardia s/fra.1150623865,SUSCRIPCIONES,6296000,11.44 ,
251775,Brusi catering s/fra.2024/0697,BRUSI CATERING,4100208,,443.03 
251775,Brusi catering s/fra.2024/0697,HDA.P.IVA SOPORTADO      ,4720000,40.28 ,
251775,Brusi catering s/fra.2024/0697,PUBLIC.PROPAG.RELAC.PUBL.,6270000,402.75 ,
251776,Brusi catering s/fra.2024/0698,BRUSI CATERING,4100208,,90.75 
251776,Brusi catering s/fra.2024/0698,HDA.P.IVA SOPORTADO      ,4720000,8.25 ,
251776,Brusi catering s/fra.2024/0698,PUBLIC.PROPAG.RELAC.PUBL.,6270000,82.50 ,
251777,Brusi catering s/fra.2024/0700,BRUSI CATERING,4100208,,3.761.62 
251777,Brusi catering s/fra.2024/0700,HDA.P.IVA SOPORTADO      ,4720000,341.97 ,
251777,Brusi catering s/fra.2024/0700,COMIDAS EMPLEADOS,6292100,3.419.65 ,
251778,Gastrofabrica s/fra.2481S01/15811,GASTROFABRICA. S.L.,4000825,,3.150.00 
251778,Gastrofabrica s/fra.2481S01/15811,HDA.P.IVA SOPORTADO      ,4720000,286.36 ,
251778,Gastrofabrica s/fra.2481S01/15811,PUBLIC.PROPAG.RELAC.PUBL.,6270000,2.863.64 ,
251779,Telefonica s/fra.60-G498-406712,TELEFONICA DE ESPAÑA. S.A.U.,4000013,,111.93 
251779,Telefonica s/fra.60-G498-406712,HDA.P.IVA SOPORTADO      ,4720000,19.43 ,
251779,Telefonica s/fra.60-G498-406712,COMUNICACIONES (TELEFONO),6281000,92.50 ,
252093,Regularización,HDA.P.IVA REPERCUTIDO    ,4770000,554.487.68 ,
252093,Regularización,HDA.P.IVA SOPORTADO      ,4720000,,115.626.68 
252093,Regularización,HDA.P.DEUDORA POR IVA    ,4700000,,98.012.20 
252093,Regularización,HDA.P.ACREEDORA POR IVA  ,4750000,,340.848.80 
,,,,,
Fecha: 01/08/2024,,,,,
3017,Caryosa hygienic s/fra.FF/2400377,CARYOSA HYGIENIC SOLUTIONS. S.L.,4000573,,520.00 
3017,Caryosa hygienic s/fra.FF/2400377,FORMACION,6297000,520.00 ,
3365,Adeslas s/fra.282488717/08/2024,SEGURCAIXA ADESLAS. S.A. DE SEGUROS Y REASEGUROS,4000113,,692.70 
3365,Adeslas s/fra.282488717/08/2024,PRIMAS DE SEGUROS        ,6250000,692.70 ,
34033,Taxis,PROVEEDORES VARIOS,4005000,,18.80 
34033,Taxis,TRANSPORTES              ,6240000,18.80 ,
34035,Taxis,PROVEEDORES VARIOS,4005000,,20.40 
34035,Taxis,TRANSPORTES              ,6240000,20.40 ,
34095,taxis (PVillegas),PROVEEDORES VARIOS,4005000,18.80 ,
34095,taxis (PVillegas),CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009,,18.80 
34097,taxis (PVillegas),PROVEEDORES VARIOS,4005000,20.40 ,
34097,taxis (PVillegas),CUENTAS PENDIENTES CON EMPLEADOS Y SOCIOS,5510009,,20.40 
34473,Amazon,LA CAIXA 81270,5720700,,378.13 
34473,Amazon gto.997,AMAZON BUSINESS EU. S.A.R.L.,4000630,38.44 ,
34473,Sanqiershyi gto.1003,SANQIERSHIYI. S.L.,4000823,41.76 ,
34473,Amazon gto.995,AMAZON BUSINESS EU. S.A.R.L.,4000630,80.20 ,
34473,Amazon gto.994,AMAZON BUSINESS EU. S.A.R.L.,4000630,21.48 ,
34473,Amazon gto.996,AMAZON BUSINESS EU. S.A.R.L.,4000630,196.25 ,
34501,Stichting custodian,LA CAIXA 81270,5720700,,4.903.84 
34501,Uber gto.940,UBER. B.V. / AEROCITY. S.L.,4000703,545.39 ,
34501,Portier gto.941,PORTIER EATS SPAIN. S.L.,4000647,4.369.89 ,
34501,Portier dif.de gastos,PORTIER EATS SPAIN. S.L.,4000647,,11.44 
251458,Ivo Van vollenhoven fra.A-835,VAN VOLLENHOVEN. IVO,4300536,358.505.29 ,
251458,Ivo Van vollenhoven fra.A-835,HDA.P.IVA REPERCUTIDO    ,4770000,,62.219.93 
251458,Ivo Van vollenhoven fra.A-835,VAN VOLLENHOVEN. IVO,7050536,,296.285.36 
251459,Alvaro Weber Garcia fra.A-836,WEBER GARCIA. ALVARO,4300537,156.586.97 ,
251459,Alvaro Weber Garcia fra.A-836,HDA.P.IVA REPERCUTIDO    ,4770000,,27.176.25 
251459,Alvaro Weber Garcia fra.A-836,WEBER GARCIA. ALVARO,7050537,,129.410.72 
251460,Gordon Suart Mackinnon fra.A-837,STUART MACKINNON. GORDON,4300538,49.679.12 ,
251460,Gordon Suart Mackinnon fra.A-837,HDA.P.IVA REPERCUTIDO    ,4770000,,8.622.00 
251460,Gordon Suart Mackinnon fra.A-837,STUART MACKINNON. GORDON,7050538,,41.057.12 
251461,Jonás Maarten Hendrix fra.A-838,HENDRIX HELLION. JONÁS MAARTEN,4300539,56.959.10 ,
251461,Jonás Maarten Hendrix fra.A-838,HDA.P.IVA REPERCUTIDO    ,4770000,,9.885.46 
251461,Jonás Maarten Hendrix fra.A-838,HENDRIX HELLION. JONÁS MAARTEN,7050539,,47.073.64 
251462,Roberto Carlos López fra.A-839,LÓPEZ CÁMARA. ROBERTO CARLOS,4300540,27.839.18 ,
251462,Roberto Carlos López fra.A-839,HDA.P.IVA REPERCUTIDO    ,4770000,,4.831.59 
251462,Roberto Carlos López fra.A-839,LÓPEZ CÁMARA. ROBERTO CARLOS,7050540,,23.007.59 
251463,Oriol Ferran Rodriguez fra.A-840,FERRAN RODRIGUEZ. ORIOL,4300541,16.177.74 ,
251463,Oriol Ferran Rodriguez fra.A-840,HDA.P.IVA REPERCUTIDO    ,4770000,,2.807.71 
251463,Oriol Ferran Rodriguez fra.A-840,FERRAN RODRIGUEZ. ORIOL,7050541,,13.370.03 
251464,Nexxus iberia private fra.A-841,NEXXUS IBERIA PRIVATE EQUITY FUND I. F.C.R.,4300542,2.359.252.62 ,
251464,Nexxus iberia private fra.A-841,HDA.P.IVA REPERCUTIDO    ,4770000,,409.457.07 
251464,Nexxus iberia private fra.A-841,NEXXUS IBERIA PRIVATE EQUITY FUND I. F.C.R.,7050542,,1.949.795.55 
251465,STJ Advisors group limited fra.A-842,STJ ADVISORS GROUP LIMITED,4300118,1.405.79 ,
251465,STJ Advisors group limited fra.A-842,HDA.P.IVA REPERCUTIDO    ,4770000,,243.98 
251465,STJ Advisors group limited fra.A-842,INGRESOS POR ARRENDAMIEN.,7520000,,1.161.81 
251639,visas,VISAS,5200001,11.641.94 ,
251639,visas,LA CAIXA 81270,5720700,,11.641.94 
251640,Intereses,LA CAIXA 81270,5720700,9.139.50 ,
251640,Intereses,OTROS INGRE.FINANC.(C.C.),7690000,,9.139.50 
251641,Retencion fiscal,HDA.P.RETENC.Y PAGO A CTA,4730000,1.736.51 ,
251641,Retencion fiscal,LA CAIXA 81270,5720700,,1.736.51 
251642,Fijo,TELEFONICA DE ESPAÑA. S.A.U.,4000013,3.050.90 ,
251642,Fijo,LA CAIXA 81270,5720700,,3.050.90 
251643,movil,TELEFONICA MOVILES ESPAÑA. S.A.,4000004,720.39 ,
251643,movil,LA CAIXA 81270,5720700,,720.39 
251644,Pmc grup,PMC GRUP,4000208,13.61 ,
251644,Pmc grup,LA CAIXA 81270,5720700,,13.61 
251646,Josel,JOSEL S.L.U.,4000187,121.00 ,
251646,Josel,LA CAIXA 81270,5720700,,121.00 
251647,Josel,JOSEL S.L.U.,4000187,121.00 ,
251647,Josel,LA CAIXA 81270,5720700,,121.00 
251648,Josel,JOSEL S.L.U.,4000187,121.00 ,
251648,Josel,LA CAIXA 81270,5720700,,121.00 
251649,Josel,JOSEL S.L.U.,4000187,186.87 ,
251649,Josel,LA CAIXA 81270,5720700,,186.87 
251650,Josel,JOSEL S.L.U.,4000187,186.87 ,
251650,Josel,LA CAIXA 81270,5720700,,186.87 
251651,Josel,JOSEL S.L.U.,4000187,186.87 ,
251651,Josel,LA CAIXA 81270,5720700,,186.87 
251653,Lyreco España,LYRECO ESPAÑA..S.A.,4100111,1.264.33 ,
251653,Lyreco España,LA CAIXA 81270,5720700,,1.264.33 
251654,Brusi catering,BRUSI CATERING,4100208,3.038.75 ,
251654,Brusi catering,LA CAIXA 81270,5720700,,3.038.75 
251655,Prodware spain,PRODWARE SPAIN,4000211,5.396.49 ,
251655,Prodware spain,LA CAIXA 81270,5720700,,5.396.49 
251979,comision,SERVICIOS BANCARIOS      ,6260000,7.36 ,
251979,comision,LA CAIXA 81270,5720700,,7.36 
251981,comision,SERVICIOS BANCARIOS      ,6260000,33.43 ,
251981,comision,LA CAIXA 81270,5720700,,33.43 
251982,SP Global market intellignece,S&P GLOBAL MARKET INTELLIGENCE. LLC,4000818,22.287.50 ,
251982,SP Global market intellignece,LA CAIXA 81270,5720700,,22.287.50 
,,,,,
Fecha: 02/08/2024,,,,,
3054,Rosendo Mila (MA),ROSENDO MILA. S.L.,4100347,23.47 ,
3054,Rosendo Mila (MA),VISAS,5200001,,23.47 
251466,Simón Holding. s.l. fra.A-843,SIMÓN HOLDING. S.L.,4300543,18.150.00 ,
251466,Simón Holding. s.l. fra.A-843,HDA.P.IVA REPERCUTIDO    ,4770000,,3.150.00 
251466,Simón Holding. s.l. fra.A-843,SIMÓN HOLDING. S.L.,7050543,,15.000.00 
251467,Simon. sau fra.rectif.C-16 anul.f.A-828,SIMON. S.A.U.,4300534,-18.150.00 ,
251467,Simon. sau fra.rectif.C-16 anul.f.A-828,HDA.P.IVA REPERCUTIDO    ,4770000,,-3.150.00 
251467,Simon. sau fra.rectif.C-16 anul.f.A-828,SIMON. S.A.U.,7050534,,-15.000.00 
251983,Cxiome España,CXIOME ESPAÑA. S.A.,4000169,1.729.65 ,
251983,Cxiome España,LA CAIXA 81270,5720700,,1.729.65 
251984,Tintorerias Roma,TINTORERIA ROMA. S.L.,4000789,83.90 ,
251984,Tintorerias Roma,LA CAIXA 81270,5720700,,83.90 
251985,Faine Boada,FAINE BOADAS. S. L.,4100106,2.412.74 ,
251985,Faine Boada,LA CAIXA 81270,5720700,,2.412.74 
251986,Pillalos tiayde,PILLALOS TIAYDE. S.L.,4000619,1.903.50 ,
251986,Pillalos tiayde,LA CAIXA 81270,5720700,,1.903.50 
251987,3F Ingenieria mantenimientos,3F INGENIERIA MANTENIMIENTOS. SL.,4000056,157.30 ,
251987,3F Ingenieria mantenimientos,LA CAIXA 81270,5720700,,157.30 
251988,Howden iberia sau,HOWDEN IBERIA. S.A.U.,4000659,12.437.25 ,
251988,Howden iberia sau,LA CAIXA 81270,5720700,,12.437.25 
251989,Cxiome España,CXIOME ESPAÑA. S.A.,4000169,2.224.60 ,
251989,Cxiome España,LA CAIXA 81270,5720700,,2.224.60 
251990,Cxiome España,CXIOME ESPAÑA. S.A.,4000169,3.241.15 ,
251990,Cxiome España,LA CAIXA 81270,5720700,,3.241.15 
251991,Cxiome España,CXIOME ESPAÑA. S.A.,4000169,6.083.41 ,
251991,Cxiome España,LA CAIXA 81270,5720700,,6.083.41 
251992,Cabify España,CABIFY ESPAÑA. S.A.,4000217,436.80 ,
251992,Cabify España,LA CAIXA 81270,5720700,,436.80 
251993,Mornoon Ecoff,MOMNOON ECOFF. S.L.,4000734,347.39 ,
251993,Mornoon Ecoff,LA CAIXA 81270,5720700,,347.39 
251994,Simplefruit España,SIMPLEFRUIT ESPAÑA. S.L.U.,4000520,320.22 ,
251994,Simplefruit España,LA CAIXA 81270,5720700,,320.22 
251995,De A a Z Gestion,DE A A Z GESTION INTEGRAL DE SERVICIOS. S.L.,4000388,647.90 ,
251995,De A a Z Gestion,LA CAIXA 81270,5720700,,647.90 
251996,Refinitiv,REFINITIV. S.L.,4100059,16.661.70 ,
251996,Refinitiv,LA CAIXA 81270,5720700,,16.661.70 
251997,Cxiome España,CXIOME ESPAÑA. S.A.,4000169,2.596.49 ,
251997,Cxiome España,LA CAIXA 81270,5720700,,2.596.49 
251998,Rams Courier,RAMS COURIER. S.L.,4000698,80.77 ,
251998,Rams Courier,LA CAIXA 81270,5720700,,80.77 
251999,Serv.integrales de mantenimiento,SERVICIOS INTEGRALES DE MANTENIMIENTO SIMALGA. S.L,4000651,65.35 ,
251999,Serv.integrales de mantenimiento,LA CAIXA 81270,5720700,,65.35 
252000,Morison acpm auditores,MORISON ACPM AUDITORES. S.L.P.,4000824,6.352.50 ,
252000,Morison acpm auditores,LA CAIXA 81270,5720700,,6.352.50 
252001,AFI,AFI,4100215,4.204.44 ,
252001,AFI,LA CAIXA 81270,5720700,,4.204.44 
252002,Flat 101,FLAT 101. S.L.U.,4000804,1.452.00 ,
252002,Flat 101,LA CAIXA 81270,5720700,,1.452.00 
252003,M A Investment network,M&A INVESTMENT NETWORK. S.L.,4000710,22.687.50 ,
252003,M A Investment network,LA CAIXA 81270,5720700,,22.687.50 
252004,Adeslas,SEGURCAIXA ADESLAS. S.A. DE SEGUROS Y REASEGUROS,4000113,692.70 ,
252004,Adeslas,LA CAIXA 81270,5720700,,692.70 
252005,Multianau,MULTIANAU. S.L.,4000220,3.706.47 ,
252005,Multianau,LA CAIXA 81270,5720700,,3.706.47 
252006,Mutua madrileña,MUTUA MADRILEÑA AUTOMOVILISTA     ,4100041,10.790.50 ,
252006,Mutua madrileña,LA CAIXA 81270,5720700,,10.790.50 
252007,Mutua madrileña,MUTUA MADRILEÑA AUTOMOVILISTA     ,4100041,44.888.18 ,
252007,Mutua madrileña,LA CAIXA 81270,5720700,,44.888.18 
252008,comision,SERVICIOS BANCARIOS      ,6260000,8.00 ,
252008,comision,LA CAIXA 81270,5720700,,8.00 
,,,,,
Fecha: 03/08/2024,,,,,
252009,comision,SERVICIOS BANCARIOS      ,6260000,3.36 ,
252009,comision,LA CAIXA 81270,5720700,,3.36 
,,,,,
Fecha: 05/08/2024,,,,,
3024,Bloomberg,BLOOMBERG ,4000228,,6.870.02 
3024,Bloomberg,INFORMACION BASES DE DATOS,6291200,6.870.02 ,
3025,Bloomberg,BLOOMBERG ,4000228,,96.18 
3025,Bloomberg,INFORMACION BASES DE DATOS,6291200,96.18 ,
3051,Adobe systems (MA),ADOBE SYSTEMS SOFTWARE,4000117,19.99 ,
3051,Adobe systems (MA),VISAS,5200001,,19.99 
251780,Magnon Green Energy fra.A-844,MAGNON GREEN ENERGY. S.L.,4300532,14.520.00 ,
251780,Magnon Green Energy fra.A-844,HDA.P.IVA REPERCUTIDO    ,4770000,,2.520.00 
251780,Magnon Green Energy fra.A-844,MAGNON GREEN ENERGY. S.L.,7050532,,12.000.00 
252010,Inmobiliaria colonial,INMOBILIARIA COLONIAL. S.A.,4100186,258.78 ,
252010,Inmobiliaria colonial,LA CAIXA 81270,5720700,,258.78 
252011,Inmobiliaria colonial,INMOBILIARIA COLONIAL. S.A.,4100186,27.688.09 ,
252011,Inmobiliaria colonial,LA CAIXA 81270,5720700,,27.688.09 
252012,Global Basenji,LA CAIXA 81270,5720700,3.025.000.00 ,
252012,Ivo Van Vollenhoven cobro fra.A-835,VAN VOLLENHOVEN. IVO,4300536,,358.505.29 
252012,Alvaro Weber cobro fra.A-836,WEBER GARCIA. ALVARO,4300537,,156.586.97 
252012,Gordon Stuart cobro fra.A-837,STUART MACKINNON. GORDON,4300538,,49.679.12 
252012,Jonás Maarten cobro fra.A-838,HENDRIX HELLION. JONÁS MAARTEN,4300539,,56.959.10 
252012,Roberto Carlos López cobro fa.A-839,LÓPEZ CÁMARA. ROBERTO CARLOS,4300540,,27.839.18 
252012,Oriol Ferran cobro fra.A-840,FERRAN RODRIGUEZ. ORIOL,4300541,,16.177.74 
252012,Nexxus iberia cobro fra.A841,NEXXUS IBERIA PRIVATE EQUITY FUND I. F.C.R.,4300542,,2.359.252.60 
,,,,,
Fecha: 06/08/2024,,,,,
34474,Amazon,LA CAIXA 81270,5720700,,750.88 
34474,Amazon gto.999,AMAZON BUSINESS EU. S.A.R.L.,4000630,628.05 ,
34474,Amazon gto.998,AMAZON BUSINESS EU. S.A.R.L.,4000630,101.43 ,
34474,Amazon gto.1544,AMAZON BUSINESS EU. S.A.R.L.,4000630,21.40 ,
251781,STJ Advisors Group Limited fra.A-845,STJ ADVISORS GROUP LIMITED,4300118,11.250.00 ,
251781,STJ Advisors Group Limited fra.A-845,STJ ADVISORS GROUP LIMITED,7050118,,11.250.00 
252013,Culligan water,CULLIGAN WATER SPAIN. S.L.,4000417,97.89 ,
252013,Culligan water,LA CAIXA 81270,5720700,,97.89 
252014,New espresso,NEW ESPRESSO. S.L.,4000652,216.37 ,
252014,New espresso,LA CAIXA 81270,5720700,,216.37 
252016,Corp.hijos de Rivera cobro fra.A-834,LA CAIXA 81270,5720700,72.600.00 ,
252016,Corp.hijos de Rivera cobro fra.A-834,CORPORACION HIJOS DE RIVERA. S.L.,4300147,,72.600.00 
252017,Caixabank,CAIXABANK. S.A.,4100435,18.15 ,
252017,Caixabank,LA CAIXA 81270,5720700,,18.15 
252018,Mastac,MASTAC. S.L.,4000827,164.56 ,
252018,Mastac,LA CAIXA 81270,5720700,,164.56 
,,,,,
Fecha: 07/08/2024,,,,,
251855,Jose Antonio Corral Rubio fra.A-847,CORRAL RUBIO. JOSE ANTONIO,4300194,6.050.00 ,
251855,Jose Antonio Corral Rubio fra.A-847,HDA.P.IVA REPERCUTIDO    ,4770000,,1.050.00 
251855,Jose Antonio Corral Rubio fra.A-847,CORRAL RUBIO. JOSE ANTONIO,7050194,,5.000.00 
251856,Carlos Jimenez Sainz fra.A-846,JIMENEZ SAIZ. CARLOS,4300193,6.050.00 ,
251856,Carlos Jimenez Sainz fra.A-846,HDA.P.IVA REPERCUTIDO    ,4770000,,1.050.00 
251856,Carlos Jimenez Sainz fra.A-846,JIMENEZ SAIZ. CARLOS,7050193,,5.000.00 
252019,comision,SERVICIOS BANCARIOS      ,6260000,0.20 ,
252019,comision,LA CAIXA 81270,5720700,,0.20 
252020,Vesta inves cobro fra.A781,LA CAIXA 81270,5720700,625.000.00 ,
252020,Vesta inves cobro fra.A781,VESTA INVES. S.A.R.L.,4300393,,625.000.00 
252021,comision,SERVICIOS BANCARIOS      ,6260000,50.00 ,
252021,comision,LA CAIXA 81270,5720700,,50.00 
252022,AZ Capital spear investment,CTAS.CORR.CON EMPR.ASOC. ,5524000,2.000.00 ,
252022,AZ Capital spear investment,LA CAIXA 81270,5720700,,2.000.00 
,,,,,
Fecha: 08/08/2024,,,,,
252023,TFM,TFM TELEFONIA FABRICACION Y MANTENIMIENTO,4100403,115.18 ,
252023,TFM,LA CAIXA 81270,5720700,,115.18 
252024,Brusi catering,BRUSI CATERING,4100208,4.295.39 ,
252024,Brusi catering,LA CAIXA 81270,5720700,,4.295.39 
,,,,,
Fecha: 10/08/2024,,,,,
252025,Carlos Jimenez,LA CAIXA 81270,5720700,6.050.00 ,
252025,Carlos Jimenez,JIMENEZ SAIZ. CARLOS,4300193,,6.050.00 
,,,,,
Fecha: 11/08/2024,,,,,
3050,Adobe systems (CT),ADOBE SYSTEMS SOFTWARE,4000117,19.99 ,
3050,Adobe systems (CT),VISAS,5200001,,19.99 
,,,,,
Fecha: 12/08/2024,,,,,
252026,Ecotaxi,TAXI ECOLOGIC BCN,4000209,136.77 ,
252026,Ecotaxi,LA CAIXA 81270,5720700,,136.77 
252027,Ricoh España,RICOH ESPAÑA. S.L.,4000040,271.19 ,
252027,Ricoh España,LA CAIXA 81270,5720700,,271.19 
252028,Ricoh España,RICOH ESPAÑA. S.L.,4000040,1.336.01 ,
